path	original	line	comment
DESCRIBE.YOTC_CARRAT_RACE_START_ITEM	好吧，算为始。	2689	物品名:"起点套装" 制造描述:"冲向比赛。"
DESCRIBE.YOTC_CARRAT_RACE_CHECKPOINT_ITEM	终将抵终。	2690	物品名:"检查点套装" 制造描述:"通往光荣之路上的一站。"
DESCRIBE.YOTC_CARRAT_RACE_FINISH_ITEM	大限将至。	2691	物品名:"终点线套装" 制造描述:"你走投无路了。"
DESCRIBE.YOTC_SEEDPACKET	观之颇丰。	2692	物品名:"种子包" 制造描述:"一包普通的混合种子。"
DESCRIBE.YOTC_SEEDPACKET_RARE	哟，还是稀罕货。	2693	物品名:"高级种子包" 制造描述:"一包高质量的种子。"
DESCRIBE.MINIBOATLANTERN	真亮。	2694	物品名:"漂浮灯笼" 制造描述:"闪着暖暖的光亮。"
DESCRIBE.YOTC_CARRATSHRINE.GENERIC	作何……	2697	物品名:"胡萝卜鼠神龛"->默认 制造描述:"供奉灵巧之胡萝卜鼠。"
DESCRIBE.YOTC_CARRATSHRINE.EMPTY	嗯……胡萝卜鼠喜食何？	2698	物品名:"胡萝卜鼠神龛" 制造描述:"供奉灵巧之胡萝卜鼠。"
DESCRIBE.YOTC_CARRATSHRINE.BURNT	炙胡萝卜之气。	2699	物品名:"胡萝卜鼠神龛"->烧焦的 制造描述:"供奉灵巧之胡萝卜鼠。"
DESCRIBE.YOTC_CARRAT_GYM_DIRECTION.GENERIC	明方向。	2703	物品名:"方向健身房"->默认
DESCRIBE.YOTC_CARRAT_GYM_DIRECTION.RAT	汝可一试。	2704	物品名:"方向健身房"
DESCRIBE.YOTC_CARRAT_GYM_DIRECTION.BURNT	吾之训计灰飞烟灭。	2705	物品名:"方向健身房"->烧焦的
DESCRIBE.YOTC_CARRAT_GYM_SPEED.GENERIC	吾需提胡萝卜鼠之速。	2709	物品名:"速度健身房"->默认
DESCRIBE.YOTC_CARRAT_GYM_SPEED.RAT	快些……快些。	2710	物品名:"速度健身房"
DESCRIBE.YOTC_CARRAT_GYM_SPEED.BURNT	吾或放太多燃料。	2711	物品名:"速度健身房"->烧焦的
DESCRIBE.YOTC_CARRAT_GYM_REACTION.GENERIC	吾等来训胡萝卜鼠之反应。	2715	物品名:"反应健身房"->默认
DESCRIBE.YOTC_CARRAT_GYM_REACTION.RAT	试反应。	2716	物品名:"反应健身房"
DESCRIBE.YOTC_CARRAT_GYM_REACTION.BURNT	付不少代价。	2717	物品名:"反应健身房"->烧焦的
DESCRIBE.YOTC_CARRAT_GYM_STAMINA.GENERIC	变得更强。	2721	物品名:"耐力健身房"->默认
DESCRIBE.YOTC_CARRAT_GYM_STAMINA.RAT	此胡萝卜鼠……将无人可挡。。	2722	物品名:"耐力健身房"
DESCRIBE.YOTC_CARRAT_GYM_STAMINA.BURNT	谁也挡不了进。然此将延之……	2723	物品名:"耐力健身房"->烧焦的
DESCRIBE.YOTC_CARRAT_GYM_DIRECTION_ITEM	吾亦当练。	2725	物品名:"方向健身房套装" 制造描述:"提高你的胡萝卜鼠的方向感。"
DESCRIBE.YOTC_CARRAT_GYM_SPEED_ITEM	吾最好将此组装。	2726	物品名:"速度健身房套装" 制造描述:"增加你的胡萝卜鼠的速度。"
DESCRIBE.YOTC_CARRAT_GYM_STAMINA_ITEM	此会改胡萝卜鼠之耐力	2727	物品名:"耐力健身房套装" 制造描述:"增强你的胡萝卜鼠的耐力。"
DESCRIBE.YOTC_CARRAT_GYM_REACTION_ITEM	此应能显提胡萝卜鼠之反应。	2728	物品名:"反应健身房套装" 制造描述:"加快你的胡萝卜鼠的反应时间。"
DESCRIBE.YOTC_CARRAT_SCALE_ITEM	可秤吾之胡萝卜鼠。	2729	物品名:"胡萝卜鼠秤套装" 制造描述:"看看你的胡萝卜鼠的情况。"
DESCRIBE.YOTC_CARRAT_SCALE.GENERIC	愿天道眷吾。	2732	物品名:"胡萝卜鼠秤"->默认
DESCRIBE.YOTC_CARRAT_SCALE.CARRAT	其终为有觉之蔬。	2733	物品名:"胡萝卜鼠" 制造描述:"灵巧机敏，富含胡萝卜素。"
DESCRIBE.YOTC_CARRAT_SCALE.CARRAT_GOOD	胡萝卜鼠熟可赛矣。	2734	物品名:"胡萝卜鼠秤"
DESCRIBE.YOTC_CARRAT_SCALE.BURNT	真一团糟	2735	物品名:"胡萝卜鼠秤"->烧焦的
DESCRIBE.YOTB_BEEFALOSHRINE.GENERIC	作何……	2739	物品名:"皮弗娄牛神龛"->默认 制造描述:"供奉坚毅之皮弗娄牛。"
DESCRIBE.YOTB_BEEFALOSHRINE.EMPTY	嗯……牛是何成？	2740	物品名:"皮弗娄牛神龛" 制造描述:"供奉坚毅之皮弗娄牛。"
DESCRIBE.YOTB_BEEFALOSHRINE.BURNT	闻之为炙肉之气。	2741	物品名:"皮弗娄牛神龛"->烧焦的 制造描述:"供奉坚毅之皮弗娄牛。"
DESCRIBE.BEEFALO_GROOMER.GENERIC	无牛儿供吾打扮。	2745	物品名:"皮弗娄牛美妆台"->默认 制造描述:"美牛原型机。"
DESCRIBE.BEEFALO_GROOMER.OCCUPIED	让吾来美此牛儿。	2746	物品名:"皮弗娄牛美妆台"->被占领 制造描述:"美牛原型机。"
DESCRIBE.BEEFALO_GROOMER.BURNT	吾以最火之格打扮此牛儿。	2747	物品名:"皮弗娄牛美妆台"->烧焦的 制造描述:"美牛原型机。"
DESCRIBE.BEEFALO_GROOMER_ITEM	吾还换个地方将其装。	2749	物品名:"美妆台套装" 制造描述:"美牛原型机。"
DESCRIBE.YOTR_RABBITSHRINE.GENERIC	作何……	2752	物品名:"兔人神龛"->默认 制造描述:"供奉舒适之兔人。"
DESCRIBE.YOTR_RABBITSHRINE.EMPTY	彼兔观之饥。	2753	物品名:"兔人神龛" 制造描述:"供奉舒适之兔人。"
DESCRIBE.YOTR_RABBITSHRINE.BURNT	闻之如素食烧烤。	2754	物品名:"兔人神龛"->烧焦的 制造描述:"供奉舒适之兔人。"
DESCRIBE.NIGHTCAPHAT	吾可试此。	2756	物品名:"睡帽" 制造描述:"为你打瞌睡的脑袋准备的帽子。"
DESCRIBE.YOTR_FOOD1	其以胡萝卜制。	2757	物品名:"兔子卷" 制造描述:"制造这个蛋糕的过程中没有兔子受到伤害。"
DESCRIBE.YOTR_FOOD2	甚喜甘甜之食。	2758	物品名:"月饼" 制造描述:"“蓝色”风味。"
DESCRIBE.YOTR_FOOD3	摇荡之甜点。	2759	物品名:"月冻" 制造描述:"这甜点美的让人不忍心咬一口。"
DESCRIBE.YOTR_FOOD4	尚可。	2760	物品名:"泡芙串" 制造描述:"蓬松有嚼劲的球。"
DESCRIBE.YOTR_TOKEN	此物吾不可予错人。	2761	物品名:"挑战手套" 制造描述:"告诉兔人你想在枕头大战里试试手。"
DESCRIBE.COZY_BUNNYMAN	彼等观之甚舒。	2762	物品名:"舒适的兔人"
DESCRIBE.HANDPILLOW_BEEFALOWOOL	若其不似皮弗娄牛气则佳。	2763	物品名:"皮弗娄牛毛枕头" 制造描述:"打出一记带牛毛的重击。"
DESCRIBE.HANDPILLOW_KELP	吾不喜如此潮。	2764	物品名:"海带枕头" 制造描述:"没有人喜欢盖着湿毯子睡。别以为湿枕头能好到哪去。"
DESCRIBE.HANDPILLOW_PETALS	至少较他枕好闻。	2765	物品名:"花朵枕头" 制造描述:"枕头里装满了花的力量。"
DESCRIBE.HANDPILLOW_STEELWOOL	谁将眠此上？	2766	物品名:"钢丝绵枕头" 制造描述:"专为枕头大战的严肃参赛者准备。"
DESCRIBE.BODYPILLOW_BEEFALOWOOL	若其不闻之如此怪异则佳。	2767	物品名:"皮弗娄牛枕头盔甲" 制造描述:"加强你的枕头防卫。"
DESCRIBE.BODYPILLOW_KELP	吾不喜如此潮。	2768	物品名:"海带枕头盔甲" 制造描述:"一套湿漉漉的枕头盔甲。"
DESCRIBE.BODYPILLOW_PETALS	至少较有枕好闻。	2769	物品名:"花朵枕头盔甲" 制造描述:"它提供了最低限度的保护，脱下它后你身上会有玫瑰花的香味。"
DESCRIBE.BODYPILLOW_STEELWOOL	谁将眠此上？	2770	物品名:"钢丝绵枕头盔甲" 制造描述:"一个可穿戴的枕头，既有效又令人不快。"
DESCRIBE.BISHOP_CHARGE_HIT	噢。	2771	物品名:"兔人神龛"->被主教攻击 制造描述:"供奉舒适之兔人。"
DESCRIBE.TRUNKVEST_SUMMER	凉快。	2772	物品名:"透气背心" 制造描述:"暖和，但算不上非常暖和。"
DESCRIBE.TRUNKVEST_WINTER	不错。	2773	物品名:"松软背心" 制造描述:"足以抵御冬季暴雪的保暖背心。"
DESCRIBE.TRUNK_COOKED	不知何故较前更似鼻。	2774	物品名:"象鼻排"
DESCRIBE.TRUNK_SUMMER	一轻快之象鼻。	2775	物品名:"象鼻"
DESCRIBE.TRUNK_WINTER	一肥厚多毛之象鼻。	2776	物品名:"冬象鼻"
DESCRIBE.TUMBLEWEED	谁知彼风滚草内裹何。	2777	物品名:"风滚草"
DESCRIBE.TURKEYDINNER	啧~	2778	物品名:"火鸡正餐"
DESCRIBE.TWIGS	一堆小枝。	2779	物品名:"树枝"
DESCRIBE.UMBRELLA	衣物此则不湿。	2780	物品名:"雨伞" 制造描述:"遮阳挡雨。"
DESCRIBE.GRASS_UMBRELLA	此伞美，然不顶用。	2781	物品名:"花伞" 制造描述:"漂亮轻便的保护伞。"
DESCRIBE.UNIMPLEMENTED	观之尚未完工。或存险。	2782	物品名:"兔人神龛" 制造描述:"供奉舒适之兔人。"
DESCRIBE.WAFFLES	其观之分量超足。	2783	物品名:"华夫饼"
DESCRIBE.WALL_HAY.GENERIC	呃。吾思只可将就用。	2786	物品名:"草墙"->默认
DESCRIBE.WALL_HAY.BURNT	全无用矣。	2787	物品名:"草墙"->烧焦的
DESCRIBE.WALL_HAY_ITEM	此不似好主意。	2789	物品名:"草墙" 制造描述:"草墙墙体。不太结实。"
DESCRIBE.WALL_STONE	不错之墙。	2790	物品名:"石墙"
DESCRIBE.WALL_STONE_ITEM	彼等令吾有安。	2791	物品名:"石墙" 制造描述:"石墙墙体。"
DESCRIBE.WALL_RUINS	一段古墙。	2792	物品名:"铥墙"
DESCRIBE.WALL_RUINS_ITEM	一段坚史。	2793	物品名:"铥墙" 制造描述:"这些墙可以承受相当多的打击。"
DESCRIBE.WALL_WOOD.GENERIC	尖。	2796	物品名:"木墙"->默认
DESCRIBE.WALL_WOOD.BURNT	焚为焦炭。	2797	物品名:"木墙"->烧焦的
DESCRIBE.WALL_WOOD_ITEM	木桩。	2799	物品名:"木墙" 制造描述:"木墙墙体。"
DESCRIBE.WALL_MOONROCK	空灵而光。	2800	物品名:"月岩墙"
DESCRIBE.WALL_MOONROCK_ITEM	甚轻盈，然出意坚硬。	2801	物品名:"月岩墙" 制造描述:"月球疯子之墙。"
DESCRIBE.WALL_DREADSTONE	此感真安？	2802	物品名:"绝望石墙"
DESCRIBE.WALL_DREADSTONE_ITEM	会出何错？	2803	物品名:"绝望石墙" 制造描述:"将自己包围在最可怕的装饰之中。"
DESCRIBE.FENCE	不过木栅。	2804	物品名:"木栅栏"
DESCRIBE.FENCE_ITEM	有此可造美牢栅。	2805	物品名:"木栅栏" 制造描述:"木栅栏部分。"
DESCRIBE.FENCE_GATE	有人在家否？	2806	物品名:"木门"
DESCRIBE.FENCE_GATE_ITEM	有此可造牢大。	2807	物品名:"木门" 制造描述:"木栅栏的门。"
DESCRIBE.WALRUS	一奇妖兽。	2808	物品名:"海象"
DESCRIBE.WALRUSHAT	上覆一层海象毛。	2809	物品名:"贝雷帽"
DESCRIBE.WALRUS_CAMP.EMPTY	观之有人在此扎营。	2812	物品名:"海象营地"
DESCRIBE.WALRUS_CAMP.GENERIC	观之内温暖而舒适。	2813	物品名:"海象营地"->默认
DESCRIBE.WALRUS_TUSK	其终定可派用场。	2815	物品名:"海象牙"
DESCRIBE.WARDROBE.GENERIC	可更衣物。	2818	物品名:"衣柜"->默认 制造描述:"随心变换面容。"
DESCRIBE.WARDROBE.BURNING	焚速甚疾。	2819	物品名:"衣柜"->正在燃烧 制造描述:"随心变换面容。"
DESCRIBE.WARDROBE.BURNT	毫无格可言。	2820	物品名:"衣柜"->烧焦的 制造描述:"随心变换面容。"
DESCRIBE.WARG	汝似不太好对付，大犬。	2822	物品名:"座狼"
DESCRIBE.WARGLET	又要回那些日……	2823	物品名:"青年座狼"
DESCRIBE.WASPHIVE	吾观彼蜂皆发狂。	2824	物品名:"杀人蜂蜂窝"
DESCRIBE.WATERBALLOON	储水好主意。	2825	物品名:"水球" 制造描述:"球体灭火。"
DESCRIBE.WATERMELON	携几个回。	2826	物品名:"西瓜"
DESCRIBE.WATERMELON_COOKED	多汁之瓜。	2827	物品名:"烤西瓜"
DESCRIBE.WATERMELONHAT	让汁流下。	2828	物品名:"西瓜帽" 制造描述:"提神醒脑，但感觉黏黏的。"
DESCRIBE.WAXWELLJOURNAL.GENERIC	真可怕。	2831	物品名:"暗影秘典"->默认 制造描述:"这将让你大吃一惊。"
DESCRIBE.WETGOOP	其尝之无味。	2834	物品名:"潮湿黏糊"
DESCRIBE.WHIP	此辫有些厉害。	2835	物品名:"三尾猫鞭" 制造描述:"提出有建设性的反馈意见。"
DESCRIBE.WINTERHAT	冬来时，吾将戴之。	2836	物品名:"冬帽" 制造描述:"保持脑袋温暖。"
DESCRIBE.WINTEROMETER.GENERIC	有些用处物。	2839	物品名:"温度测量仪"->默认 制造描述:"测量环境气温。"
DESCRIBE.WINTEROMETER.BURNT	再不可测。	2840	物品名:"温度测量仪"->烧焦的 制造描述:"测量环境气温。"
DESCRIBE.WINTER_TREE.BURNT	节氛受影响。	2844	物品名:"冬季盛宴树"->烧焦的
DESCRIBE.WINTER_TREE.BURNING	吾思此为错。	2845	物品名:"冬季盛宴树"->正在燃烧
DESCRIBE.WINTER_TREE.CANDECORATE	瑞雪降祥。	2846	物品名:"冬季盛宴树"->烛台？？？
DESCRIBE.WINTER_TREE.YOUNG	马上要过节。	2847	物品名:"冬季盛宴树"->还年轻
DESCRIBE.WINTER_TREESTAND.GENERIC	吾需一松果。	2851	物品名:"盛宴树盆"->默认 制造描述:"种植并装饰一棵冬季盛宴树。"
DESCRIBE.WINTER_TREESTAND.BURNT	节氛受影响。	2852	物品名:"盛宴树盆"->烧焦的 制造描述:"种植并装饰一棵冬季盛宴树。"
DESCRIBE.WINTER_ORNAMENT	不错小玩物。	2854	物品名:"圣诞小玩意"
DESCRIBE.WINTER_ORNAMENTLIGHT	吾喜亮晶美物。	2855	物品名:"圣诞灯"
DESCRIBE.WINTER_ORNAMENTBOSS	此一尤令人印象深刻。	2856	物品名:"华丽的装饰"
DESCRIBE.WINTER_ORNAMENTFORGE	吾应将其悬火上烤。	2857	物品名:"熔炉装饰"
DESCRIBE.WINTER_ORNAMENTGORGE	不知何故，此令吾感甚饥。	2858	物品名:"暴食装饰"
DESCRIBE.WINTER_FOOD1	女娲作何？	2859	gingerbread cookie  -- 物品名:"小姜饼"
DESCRIBE.WINTER_FOOD2	吾要食四十。为法力。	2860	sugar cookie  -- 物品名:"糖曲奇饼"
DESCRIBE.WINTER_FOOD3	中元节间牙疼马上要发。	2861	candy cane  -- 物品名:"拐杖糖"
DESCRIBE.WINTER_FOOD4	此口感，有点不对。	2862	fruitcake  -- 物品名:"永远的水果蛋糕"
DESCRIBE.WINTER_FOOD5	能有一次食浆果以外物真佳。	2863	yule log cake  -- 物品名:"巧克力原木蛋糕"
DESCRIBE.WINTER_FOOD6	直接放进嘴。	2864	plum pudding  -- 物品名:"李子布丁"
DESCRIBE.WINTER_FOOD7	充满美味汁液空心苹。	2865	apple cider  -- 物品名:"苹果酒"
DESCRIBE.WINTER_FOOD8	黑乎乎，甜甜？	2866	hot cocoa  -- 物品名:"热可可"
DESCRIBE.WINTER_FOOD9	琼浆玉液也不过如此？	2867	eggnog  -- 物品名:"美味的蛋酒"
DESCRIBE.WINTERSFEASTOVEN.GENERIC	喜庆之炉，用制火烤食。	2870	物品名:"砖砌烤炉"->默认 制造描述:"燃起了喜庆的火焰。"
DESCRIBE.WINTERSFEASTOVEN.COOKING	好用又美。	2871	物品名:"砖砌烤炉" 制造描述:"燃起了喜庆的火焰。"
DESCRIBE.WINTERSFEASTOVEN.ALMOST_DONE_COOKING	马上垒好。	2872	物品名:"砖砌烤炉" 制造描述:"燃起了喜庆的火焰。"
DESCRIBE.WINTERSFEASTOVEN.DISH_READY	马上垒好。	2873	物品名:"砖砌烤炉" 制造描述:"燃起了喜庆的火焰。"
DESCRIBE.BERRYSAUCE	浆果酱。	2875	物品名:"快乐浆果酱"
DESCRIBE.BIBINGKA	像海绵软。	2876	物品名:"比宾卡米糕"
DESCRIBE.CABBAGEROLLS	荤素搭配。	2877	物品名:"白菜卷"
DESCRIBE.FESTIVEFISH	品尝品尝时令海鲜。	2878	物品名:"节庆鱼料理"
DESCRIBE.GRAVY	全肉汁。	2879	物品名:"好肉汁"
DESCRIBE.LATKES	吾能食好多。	2880	物品名:"土豆饼"
DESCRIBE.LUTEFISK	味还成。	2881	物品名:"苏打鱼"
DESCRIBE.MULLEDDRINK	此杯酒劲很足。	2882	物品名:"香料潘趣酒"
DESCRIBE.PANETTONE	此食还算应景。	2883	物品名:"托尼甜面包"
DESCRIBE.PAVLOVA	吾可尝试尝。	2884	物品名:"巴甫洛娃蛋糕"
DESCRIBE.PICKLEDHERRING	无可挑剔美味。	2885	物品名:"腌鲱鱼"
DESCRIBE.POLISHCOOKIE	吾要食精光。	2886	物品名:"波兰饼干"
DESCRIBE.PUMPKINPIE	吾要全吃掉。	2887	物品名:"南瓜派"
DESCRIBE.ROASTTURKEY	肥美多汁鸡腿，为吾作。	2888	物品名:"烤火鸡"
DESCRIBE.STUFFING	皆好料。	2889	物品名:"烤火鸡面包馅"
DESCRIBE.SWEETPOTATO	不错食。	2890	物品名:"红薯焗饭"
DESCRIBE.TAMALES	吾要再多吃些。	2891	物品名:"塔马利"
DESCRIBE.TOURTIERE	尽情品尝。	2892	物品名:"饕餮馅饼"
DESCRIBE.TABLE_WINTERS_FEAST.GENERIC	节庆餐桌。	2895	物品名:"冬季盛宴餐桌"->默认 制造描述:"一起来享用冬季盛宴吧。"
DESCRIBE.TABLE_WINTERS_FEAST.HAS_FOOD	吃饭时到。	2896	物品名:"冬季盛宴餐桌" 制造描述:"一起来享用冬季盛宴吧。"
DESCRIBE.TABLE_WINTERS_FEAST.WRONG_TYPE	非吃此时季。	2897	物品名:"冬季盛宴餐桌" 制造描述:"一起来享用冬季盛宴吧。"
DESCRIBE.TABLE_WINTERS_FEAST.BURNT	谁会作此事？	2898	物品名:"冬季盛宴餐桌"->烧焦的 制造描述:"一起来享用冬季盛宴吧。"
DESCRIBE.GINGERBREADWARG	让吾尝。	2900	物品名:"姜饼座狼"
DESCRIBE.GINGERBREADHOUSE	管吃管住。	2901	物品名:"姜饼猪屋"
DESCRIBE.GINGERBREADPIG	吾最好随他。	2902	物品名:"姜饼猪"
DESCRIBE.CRUMBS	走一路掉一路。	2903	物品名:"饼干屑"
DESCRIBE.WINTERSFEASTFUEL	冬季精神。	2904	物品名:"节日欢愉"
DESCRIBE.KLAUS	彼究竟何物。	2905	物品名:"克劳斯"
DESCRIBE.KLAUS_SACK	吾应开彼物。	2906	物品名:"赃物袋"
DESCRIBE.KLAUSSACKKEY	对一鹿角说此真太花俏。	2907	物品名:"麋鹿茸"
DESCRIBE.WORMHOLE.GENERIC	看可往何处。	2910	物品名:"虫洞"->默认
DESCRIBE.WORMHOLE.OPEN	有物催吾跳进。	2911	物品名:"虫洞"->打开
DESCRIBE.WORMHOLE_LIMITED	啊，彼物观不太对。	2913	物品名:"生病的虫洞"->一次性虫洞 单机
DESCRIBE.ACCOMPLISHMENT_SHRINE	让此界皆知吾所行。	2914	single player  -- 物品名:"奖杯" 制造描述:"证明你作为一个人的价值。"
DESCRIBE.LIVINGTREE	其在观吾否？	2915	物品名:"完全正常的树"
DESCRIBE.ICESTAFF	触之冰凉。	2916	物品名:"冰魔杖" 制造描述:"把敌人冰冻在原地。"
DESCRIBE.REVIVER	魂魄复活。	2917	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.SHADOWHEART	蕴莫大法力。	2918	物品名:"暗影心房"
DESCRIBE.ATRIUM_RUBBLE.LINE_1	绘一古文明。	2921	物品名:"远古壁画"->第一行
DESCRIBE.ATRIUM_RUBBLE.LINE_2	此石板已不可识。	2922	物品名:"远古壁画"->第二行
DESCRIBE.ATRIUM_RUBBLE.LINE_3	有物悄悄逼近此。	2923	物品名:"远古壁画"->第三行
DESCRIBE.ATRIUM_RUBBLE.LINE_4	万物表里截然不同。	2924	物品名:"远古壁画"->第四行
DESCRIBE.ATRIUM_RUBBLE.LINE_5	一副很古壁画。	2925	物品名:"远古壁画"->第五行
DESCRIBE.ATRIUM_STATUE	此观不全真。	2927	物品名:"远古雕像"
DESCRIBE.ATRIUM_LIGHT.ON	幽光令人心神不宁。	2930	物品名:"远古灯柱"->开启
DESCRIBE.ATRIUM_LIGHT.OFF	其必赖法力以明。	2931	物品名:"远古灯柱"->关闭
DESCRIBE.ATRIUM_GATE.ON	已归寻常。	2935	物品名:"远古大门"->开启
DESCRIBE.ATRIUM_GATE.OFF	仍完好如初。	2936	物品名:"远古大门"->关闭
DESCRIBE.ATRIUM_GATE.CHARGING	其正聚法力。	2937	物品名:"远古大门"->充能中
DESCRIBE.ATRIUM_GATE.DESTABILIZING	此门在震荡。	2938	物品名:"远古大门"->不稳定
DESCRIBE.ATRIUM_GATE.COOLDOWN	尚需时恢复。	2939	物品名:"远古大门"->冷却中
DESCRIBE.ATRIUM_KEY	此钥可启一门。	2941	物品名:"远古钥匙"
DESCRIBE.LIFEINJECTOR	法力回溯，生机再续。	2942	物品名:"强心针" 制造描述:"提高下你那日渐衰退的最大健康值吧。"
DESCRIBE.SKELETON_PLAYER.MALE	不过一具白骨。	2945	物品名:"骷髅"->男性
DESCRIBE.SKELETON_PLAYER.FEMALE	不过一具白骨。	2946	物品名:"骷髅"->女性
DESCRIBE.SKELETON_PLAYER.ROBOT	不过一具白骨。	2947	物品名:"骷髅"->机器人
DESCRIBE.SKELETON_PLAYER.DEFAULT	不过一具白骨。	2948	物品名:"物品栏物品"->默认
DESCRIBE.HUMANMEAT	此肉甚异。	2950	物品名:"长猪"
DESCRIBE.HUMANMEAT_COOKED	异肉已炙。	2951	物品名:"熟长猪"
DESCRIBE.HUMANMEAT_DRIED	异肉已风干。	2952	物品名:"长猪肉干"
DESCRIBE.ROCK_MOON	此石出月宫。	2953	物品名:"岩石"
DESCRIBE.MOONROCKNUGGET	此石出月宫。	2954	物品名:"月岩"
DESCRIBE.MOONROCKCRATER	吾应置物于其内。	2955	物品名:"带孔月岩" 制造描述:"用于划定地盘的岩石。"
DESCRIBE.MOONROCKSEED	若夜明珠。	2956	物品名:"天体宝球"
DESCRIBE.REDMOONEYE	其可望极远。	2957	物品名:"红色月眼"
DESCRIBE.PURPLEMOONEYE	可用以标记方位。	2958	物品名:"紫色月眼"
DESCRIBE.GREENMOONEYE	彼物将紧盯此处。	2959	物品名:"绿色月眼"
DESCRIBE.ORANGEMOONEYE	有彼物为目，无人可迷途。	2960	物品名:"橘色月眼"
DESCRIBE.YELLOWMOONEYE	其当为众人指路。	2961	物品名:"黄色月眼"
DESCRIBE.BLUEMOONEYE	留心观察，方为明智。	2962	物品名:"蓝色月眼"
DESCRIBE.BOARRIOR	汝身甚伟。	2963	物品名:"大熔炉猪战士"->大熔炉猪战士
DESCRIBE.BOARON	吾可敌之。	2964	物品名:"战猪"
DESCRIBE.PEGHOOK	彼物所喷甚危。	2965	物品名:"蝎子"
DESCRIBE.TRAILS	其臂甚壮。	2966	物品名:"野猪猩"
DESCRIBE.TURTILLUS	其甲有棘。	2967	物品名:"坦克龟"
DESCRIBE.SNAPPER	此物会啮人。	2968	物品名:"鳄鱼指挥官"
DESCRIBE.RHINODRILL	其鼻适掘。	2969	物品名:"后扣帽犀牛兄弟"
DESCRIBE.BEETLETAUR	吾在此可闻其气。	2970	物品名:"地狱独眼巨猪"
DESCRIBE.LAVAARENA_PORTAL.ON	吾当离去。	2973	物品名:"远古大门"->开启
DESCRIBE.LAVAARENA_PORTAL.GENERIC	既可来，应可归乎？	2974	物品名:"远古大门"->默认
DESCRIBE.HEALINGSTAFF	可释再生法力。	2976	物品名:"生命魔杖"
DESCRIBE.FIREBALLSTAFF	可召天外星陨。	2977	物品名:"地狱魔杖"
DESCRIBE.HAMMER_MJOLNIR	此槌尚堪用。	2978	物品名:"锻锤"
DESCRIBE.SPEAR_GUNGNIR	吾可用此恢复法力。	2979	物品名:"尖齿矛"
DESCRIBE.BLOWDART_LAVA	吾可用此。	2980	物品名:"吹箭"
DESCRIBE.BLOWDART_LAVA2	且试之。	2981	物品名:"熔化吹箭"
DESCRIBE.WEBBER_SPIDER_MINION	彼等可代吾而战。	2982	物品名:"蜘蛛宝宝"
DESCRIBE.BOOK_FOSSIL	此书蕴大法力。	2983	物品名:"石化之书"
DESCRIBE.SPEAR_LANCE	其可直中要害。	2984	物品名:"螺旋矛"
DESCRIBE.BOOK_ELEMENTAL	吾难辨其文。	2985	物品名:"召唤之书"
DESCRIBE.QUAGMIRE_ALTAR.GENERIC	吾当备祭品。	2988	物品名:"饕餮祭坛"->默认
DESCRIBE.QUAGMIRE_ALTAR.FULL	其正消化。	2989	物品名:"饕餮祭坛"->满了
DESCRIBE.QUAGMIRE_SUGARWOODTREE.GENERIC	内含多浆。	2993	物品名:"糖木树"->默认
DESCRIBE.QUAGMIRE_SUGARWOODTREE.STUMP	彼木安在？	2994	物品名:"糖木树"->暴食模式糖木树只剩树桩了
DESCRIBE.QUAGMIRE_SUGARWOODTREE.TAPPED_EMPTY	木之浆液。	2995	物品名:"糖木树"->暴食模式糖木树空了
DESCRIBE.QUAGMIRE_SUGARWOODTREE.TAPPED_READY	金浆玉液。	2996	物品名:"糖木树"->暴食模式糖木树好了
DESCRIBE.QUAGMIRE_SUGARWOODTREE.TAPPED_BUGS	蚁自中来。	2997	物品名:"糖木树"->暴食模式糖木树上有蚂蚁
DESCRIBE.QUAGMIRE_SUGARWOODTREE.WOUNDED	其状似病。	2998	物品名:"糖木树"->暴食糖木树生病了
DESCRIBE.QUAGMIRE_SPOTSPICE_SHRUB.GENERIC	其令吾忆及触手妖物。	3002	物品名:"带斑点的小灌木"->默认
DESCRIBE.QUAGMIRE_SPOTSPICE_SHRUB.PICKED	丛中无物可采矣。	3003	物品名:"带斑点的小灌木"->被采完了
DESCRIBE.QUAGMIRE_SALT_RACK.READY	盐聚于索。	3007	物品名:"盐架"->准备好的 满的
DESCRIBE.QUAGMIRE_SALT_RACK.GENERIC	尚需时积聚。	3008	物品名:"盐架"->默认
DESCRIBE.QUAGMIRE_SAFE.GENERIC	此箱用护宝物。	3012	物品名:"保险箱"->默认
DESCRIBE.QUAGMIRE_SAFE.LOCKED	无钥不开。	3013	物品名:"保险箱"->锁住了
DESCRIBE.QUAGMIRE_MUSHROOMSTUMP.GENERIC	彼乃蕈乎？	3017	物品名:"蘑菇"->默认
DESCRIBE.QUAGMIRE_MUSHROOMSTUMP.PICKED	恐不复生。	3018	物品名:"蘑菇"->被采完了
DESCRIBE.QUAGMIRE_RUBBLE_HOUSE[0]	空无人居。	3022	物品名:"残破的房子" 制造描述:未找到
DESCRIBE.QUAGMIRE_RUBBLE_HOUSE[1]	此村已毁。	3023	物品名:"残破的房子" 制造描述:未找到
DESCRIBE.QUAGMIRE_RUBBLE_HOUSE[2]	不知彼开罪于谁。	3024	物品名:"残破的房子" 制造描述:未找到
