path	original	line	comment
DESCRIBE.SCARECROW.GENERIC	打扮好稻草人就不会有乌鸦了。	2372	物品名:"友善的稻草人"->默认 制造描述:"模仿最新的秋季时尚。"
DESCRIBE.SCARECROW.BURNING	有人让那个稻草人吃乌鸦。	2373	物品名:"友善的稻草人"->正在燃烧 制造描述:"模仿最新的秋季时尚。"
DESCRIBE.SCARECROW.BURNT	有人谋杀了那个稻草人！	2374	物品名:"友善的稻草人"->烧焦的 制造描述:"模仿最新的秋季时尚。"
DESCRIBE.SCULPTINGTABLE.EMPTY	本太子可以用这东西来做个石雕。	2378	物品名:"陶轮" 制造描述:"大理石在你手里将像黏土一样！"
DESCRIBE.SCULPTINGTABLE.BLOCK	准备雕刻。	2379	物品名:"陶轮"->锁住了 制造描述:"大理石在你手里将像黏土一样！"
DESCRIBE.SCULPTINGTABLE.SCULPTURE	一个杰作！	2380	物品名:"陶轮"->雕像做好了 制造描述:"大理石在你手里将像黏土一样！"
DESCRIBE.SCULPTINGTABLE.BURNT	完全烧焦。	2381	物品名:"陶轮"->烧焦的 制造描述:"大理石在你手里将像黏土一样！"
DESCRIBE.SCULPTURE_KNIGHTHEAD	其余部分在哪里？	2383	物品名:"可疑的大理石"
DESCRIBE.SCULPTURE_KNIGHTBODY.COVERED	是一个古怪的大理石雕像。	2386	物品名:"大理石雕像"->被盖住了-三基佬雕像可以敲大理石的时候
DESCRIBE.SCULPTURE_KNIGHTBODY.UNCOVERED	本太子猜他在压力之下崩溃了。	2387	物品名:"大理石雕像"->没有被盖住-三基佬雕像被开采后
DESCRIBE.SCULPTURE_KNIGHTBODY.FINISHED	终于又弄到一起了。	2388	物品名:"大理石雕像"->三基佬雕像修好了
DESCRIBE.SCULPTURE_KNIGHTBODY.READY	里面有东西在动。	2389	物品名:"大理石雕像"->准备好的 满的
DESCRIBE.SCULPTURE_BISHOPHEAD	那是一颗头吗？	2391	物品名:"可疑的大理石"
DESCRIBE.SCULPTURE_BISHOPBODY.COVERED	看起来很老，但感觉挺新。	2394	物品名:"大理石雕像"->被盖住了-三基佬雕像可以敲大理石的时候
DESCRIBE.SCULPTURE_BISHOPBODY.UNCOVERED	有一个大的碎片没找到。	2395	物品名:"大理石雕像"->没有被盖住-三基佬雕像被开采后
DESCRIBE.SCULPTURE_BISHOPBODY.FINISHED	然后呢？	2396	物品名:"大理石雕像"->三基佬雕像修好了
DESCRIBE.SCULPTURE_BISHOPBODY.READY	里面有东西在动。	2397	物品名:"大理石雕像"->准备好的 满的
DESCRIBE.SCULPTURE_ROOKNOSE	这是哪儿来的？	2399	物品名:"可疑的大理石"
DESCRIBE.SCULPTURE_ROOKBODY.COVERED	一种大理石雕像。	2402	物品名:"大理石雕像"->被盖住了-三基佬雕像可以敲大理石的时候
DESCRIBE.SCULPTURE_ROOKBODY.UNCOVERED	它不在最佳状态。	2403	物品名:"大理石雕像"->没有被盖住-三基佬雕像被开采后
DESCRIBE.SCULPTURE_ROOKBODY.FINISHED	所有都修补好了。	2404	物品名:"大理石雕像"->三基佬雕像修好了
DESCRIBE.SCULPTURE_ROOKBODY.READY	里面有东西在动。	2405	物品名:"大理石雕像"->准备好的 满的
DESCRIBE.GARGOYLE_HOUND	本太子不喜欢它的眼神。	2407	物品名:"可疑的月岩"
DESCRIBE.GARGOYLE_WEREPIG	它看起来栩栩如生。	2408	物品名:"可疑的月岩"
DESCRIBE.SEEDS	每一颗都是一个小小的谜。	2409	物品名:"种子"
DESCRIBE.SEEDS_COOKED	烤出来了！	2410	物品名:"烤种子"
DESCRIBE.SEWING_KIT	该死！	2411	物品名:"针线包" 制造描述:"缝补受损的衣物。"
DESCRIBE.SEWING_TAPE	修补得不错。	2412	物品名:"可靠的胶布" 制造描述:"缝补受损的衣物。"
DESCRIBE.SHOVEL	地下隐藏着很多秘密。	2413	物品名:"铲子" 制造描述:"挖掘各种各样的东西。"
DESCRIBE.SILK	出自蜘蛛。	2414	物品名:"蜘蛛丝"
DESCRIBE.SKELETON	你死好过本太子死。	2415	物品名:"骷髅"
DESCRIBE.SCORCHED_SKELETON	真可怕。	2416	物品名:"易碎骷髅"
DESCRIBE.SKULLCHEST	不确定要不要打开。	2417	removed  -- 物品名:"骷髅箱"
DESCRIBE.SMALLBIRD.GENERIC	好小的一只鸟。	2420	物品名:"小鸟"->默认
DESCRIBE.SMALLBIRD.HUNGRY	它看起来饿了。	2421	物品名:"小鸟"->有点饿了
DESCRIBE.SMALLBIRD.STARVING	它一定很饿。	2422	物品名:"小鸟"->挨饿
DESCRIBE.SMALLBIRD.SLEEPING	它都不偷偷睁眼看一下。	2423	物品名:"小鸟"->睡着了
DESCRIBE.SMALLMEAT	一小块动物尸体。	2425	物品名:"小肉"
DESCRIBE.SMALLMEAT_DRIED	一小块肉干。	2426	物品名:"小风干肉"
DESCRIBE.SPAT	看起来脾气暴躁的动物。	2427	物品名:"钢羊"
DESCRIBE.SPEAR	好尖的一根棍子。	2428	物品名:"长矛" 制造描述:"使用尖的那一端。"
DESCRIBE.SPEAR_WATHGRITHR	它看起来还不赖。	2429	物品名:"战斗长矛" 制造描述:"黄金使它更锋利。"
DESCRIBE.WATHGRITHRHAT	那顶帽子好奇特。	2430	物品名:"战斗头盔" 制造描述:"独角兽是你的保护神。"
DESCRIBE.SPIDER.DEAD	恶心！	2433	物品名:"蜘蛛"->死了
DESCRIBE.SPIDER.GENERIC	本太子讨厌蜘蛛。	2434	物品名:"蜘蛛"->默认
DESCRIBE.SPIDER.SLEEPING	他醒来的时候本太子最好不要在这里。	2435	物品名:"蜘蛛"->睡着了
DESCRIBE.SPIDERDEN	真黏！	2437	物品名:"蜘蛛巢"
DESCRIBE.SPIDEREGGSACK	本太子希望这些不会孵化。仅此而已。	2438	物品名:"蜘蛛卵" 制造描述:"跟你的朋友寻求点帮助。"
DESCRIBE.SPIDERGLAND	它是蜘蛛的一部分。	2439	物品名:"蜘蛛腺"
DESCRIBE.SPIDERHAT	本太子希望把蜘蛛的黏液都弄掉了。	2440	物品名:"蜘蛛帽" 制造描述:"蜘蛛们会喊你\"妈妈\"。"
DESCRIBE.SPIDERQUEEN	啊啊啊！那只蜘蛛真巨大！	2441	物品名:"蜘蛛女王"
DESCRIBE.SPIDER_WARRIOR.DEAD	终于摆脱了！	2444	物品名:"蜘蛛战士"->死了
DESCRIBE.SPIDER_WARRIOR.GENERIC	看起来比平常的蜘蛛更凶恶。	2445	物品名:"蜘蛛战士"->默认
DESCRIBE.SPIDER_WARRIOR.SLEEPING	本太子应当保持距离。	2446	物品名:"蜘蛛战士"->睡着了
DESCRIBE.SPOILED_FOOD	那是长满毛的腐烂食物。	2448	物品名:"腐烂物"
DESCRIBE.STAGEHAND.AWAKE	总之不要伸出你的手，好吗？	2451	物品名:"舞台之手"->醒了
DESCRIBE.STAGEHAND.HIDING	这里有些古怪，但本太子说不出所以然。	2452	物品名:"舞台之手"->藏起来了
DESCRIBE.STATUE_MARBLE.GENERIC	高级的大理石雕像。	2456	物品名:"大理石雕像"->默认
DESCRIBE.STATUE_MARBLE.TYPE1	不要失去理智！	2457	物品名:"大理石雕像"->类型1
DESCRIBE.STATUE_MARBLE.TYPE2	雕像般的。	2458	物品名:"大理石雕像"->类型2
DESCRIBE.STATUE_MARBLE.TYPE3	本太子想知道是哪个仙家的好手段。	2459	bird bath type statue  -- 物品名:"大理石雕像"
DESCRIBE.STATUEHARP	他的头怎么了？	2461	物品名:"竖琴雕像"
DESCRIBE.STATUEMAXWELL	他本人还要矮一点。	2462	物品名:"麦斯威尔雕像"
DESCRIBE.STEELWOOL	炼制的好材料。	2463	物品名:"钢丝绵"
DESCRIBE.STINGER	看起来很尖锐！	2464	物品名:"蜂刺"
DESCRIBE.STRAWHAT	帽子总是会弄乱本太子的发型。	2465	物品名:"草帽" 制造描述:"帮助你保持清凉干爽。"
DESCRIBE.STUFFEDEGGPLANT	真的塞满了！	2466	物品名:"酿茄子"
DESCRIBE.SWEATERVEST	这件背心还不赖。	2467	物品名:"犬牙背心" 制造描述:"粗糙，但挺时尚。"
DESCRIBE.REFLECTIVEVEST	走开，邪恶的太阳！	2468	物品名:"清凉夏装" 制造描述:"穿上这件时尚的背心，让你神清气爽。"
DESCRIBE.HAWAIIANSHIRT	穿着它还挺酷的！	2469	物品名:"花衬衫" 制造描述:"适合夏日穿着，或在周五便装日穿着。"
DESCRIBE.TAFFY	本太子挺喜欢这个食物的。	2470	物品名:"太妃糖"
DESCRIBE.TALLBIRD	好高的一只鸟！	2471	物品名:"高脚鸟"
DESCRIBE.TALLBIRDEGG	它会孵化吗？	2472	物品名:"高脚鸟蛋"
DESCRIBE.TALLBIRDEGG_COOKED	美味又营养。	2473	物品名:"煎高脚鸟蛋"
DESCRIBE.TALLBIRDEGG_CRACKED.COLD	本太子在哆嗦？	2476	物品名:"冻伤"->冷了
DESCRIBE.TALLBIRDEGG_CRACKED.GENERIC	看起来它正在孵化！	2477	物品名:"孵化中的高脚鸟蛋"->默认
DESCRIBE.TALLBIRDEGG_CRACKED.HOT	蛋也会出汗吗？	2478	物品名:"中暑"->热了
DESCRIBE.TALLBIRDEGG_CRACKED.LONG	本太子感觉这需要一些时间...	2479	物品名:"孵化中的高脚鸟蛋"->还需要很久
DESCRIBE.TALLBIRDEGG_CRACKED.SHORT	它现在随时要孵出来了。	2480	物品名:"孵化中的高脚鸟蛋"->很快了
DESCRIBE.TALLBIRDNEST.GENERIC	那真是个不一般的蛋！	2484	物品名:"高脚鸟巢"->默认
DESCRIBE.TALLBIRDNEST.PICKED	巢是空的。	2485	物品名:"高脚鸟巢"->被采完了
DESCRIBE.TEENBIRD.GENERIC	不是很高的鸟。	2489	物品名:"小高脚鸟"->默认
DESCRIBE.TEENBIRD.HUNGRY	你想吃东西想的不行了？	2490	物品名:"小高脚鸟"->有点饿了
DESCRIBE.TEENBIRD.STARVING	它目露凶光。	2491	物品名:"小高脚鸟"->挨饿
DESCRIBE.TEENBIRD.SLEEPING	它在眯眼休息。	2492	物品名:"小高脚鸟"->睡着了
DESCRIBE.TELEPORTATO_BASE.ACTIVE	有了这个，本太子肯定可以施展纵地数了！	2496	single player  -- 物品名:"木制装置"->激活了
DESCRIBE.TELEPORTATO_BASE.GENERIC	这似乎通向另一个世界！	2497	single player  -- 物品名:"木制装置"->默认
DESCRIBE.TELEPORTATO_BASE.LOCKED	还少了些什么东西。	2498	single player  -- 物品名:"木制装置"->锁住了
DESCRIBE.TELEPORTATO_BASE.PARTIAL	很快，就要大功告成！	2499	single player  -- 物品名:"木制装置"->已经有部分了
DESCRIBE.TELEPORTATO_BOX	这可能控制着整个三界。	2501	single player  -- 物品名:"盒状装置"
DESCRIBE.TELEPORTATO_CRANK	结实到足以应付最危险的实验。	2502	single player  -- 物品名:"曲柄装置"
DESCRIBE.TELEPORTATO_POTATO	这个土豆包含强大而又可怕的力量...	2503	single player  -- 物品名:"金属土豆状装置"
DESCRIBE.TELEPORTATO_RING	一个小圆环。	2504	single player  -- 物品名:"环状装置"
DESCRIBE.TELESTAFF	那会揭示这个世界。	2505	物品名:"传送魔杖" 制造描述:"穿越空间的法杖！时间要另外收费。"
DESCRIBE.TENT.GENERIC	本太子不睡觉会发疯。	2508	物品名:"帐篷"->默认 制造描述:"回复理智值，但要花费时间并导致饥饿。"
DESCRIBE.TENT.BURNT	不剩什么睡觉的东西了。	2509	物品名:"帐篷"->烧焦的 制造描述:"回复理智值，但要花费时间并导致饥饿。"
DESCRIBE.SIESTAHUT.GENERIC	午后安全避暑休息的好地方。	2513	物品名:"遮阳篷"->默认 制造描述:"躲避烈日，回复理智值。"
DESCRIBE.SIESTAHUT.BURNT	它现在遮不了多少阳了。	2514	物品名:"遮阳篷"->烧焦的 制造描述:"躲避烈日，回复理智值。"
DESCRIBE.TENTACLE	那个看起来很危险。	2516	物品名:"触手"
DESCRIBE.TENTACLESPIKE	它又尖又黏。	2517	物品名:"触手尖刺"
DESCRIBE.TENTACLESPOTS	本太子想这些是乌贼的。	2518	物品名:"触手皮"
DESCRIBE.TENTACLE_PILLAR	黏滑的触手。	2519	物品名:"大触手"
DESCRIBE.TENTACLE_PILLAR_HOLE	似乎很臭，但值得一探。	2520	物品名:"硕大的泥坑"
DESCRIBE.TENTACLE_PILLAR_ARM	滑溜溜的小触手。	2521	物品名:"小触手"
DESCRIBE.TENTACLE_GARDEN	又一种黏滑的触手。	2522	物品名:"大触手"
DESCRIBE.TOPHAT	多好的帽子。	2523	物品名:"高礼帽" 制造描述:"最经典的帽子款式。"
DESCRIBE.TORCH	驱赶黑暗的东西。	2524	物品名:"火炬" 制造描述:"可携带的光源。"
DESCRIBE.TRANSISTOR	雷电之力让它呼呼作响。	2525	物品名:"电子元件" 制造描述:"灵力至上！滋滋滋！"
DESCRIBE.TRAP	本太子把它编得很紧密。	2526	物品名:"陷阱" 制造描述:"捕捉小型生物。"
DESCRIBE.TRAP_TEETH	真是糟糕的意外。	2527	物品名:"犬牙陷阱" 制造描述:"弹出来并咬伤任何踩到它的东西。"
DESCRIBE.TRAP_TEETH_MAXWELL	本太子可不想踩在那上面！	2528	single player  -- 物品名:"麦斯威尔的犬牙陷阱" 制造描述:"弹出来并咬伤任何踩到它的东西。"
DESCRIBE.TREASURECHEST.GENERIC	一个箱子！	2531	物品名:"箱子"->默认 制造描述:"一种结实的容器。"
DESCRIBE.TREASURECHEST.BURNT	那个箱子被烧掉了一截。	2532	物品名:"箱子"->烧焦的 制造描述:"一种结实的容器。"
DESCRIBE.TREASURECHEST_TRAP	真方便！	2534	物品名:"宝箱"
DESCRIBE.SACRED_CHEST.GENERIC	本太子听到低语了。它想要什么东西。	2537	物品名:"远古宝箱"->默认
DESCRIBE.SACRED_CHEST.LOCKED	它正在做出判断。	2538	物品名:"远古宝箱"->锁住了
DESCRIBE.TREECLUMP	是不是有人想把本太子困在这里。	2540	removed  -- 物品名:"远古宝箱"
DESCRIBE.TRINKET_1	融化了。	2541	Melted Marbles  -- 物品名:"熔化的弹珠"
DESCRIBE.TRINKET_2	这是根笛子？	2542	Fake Kazoo  -- 物品名:"假卡祖笛"
DESCRIBE.TRINKET_3	那是个死结。永远打不开的结。	2543	Gord's Knot  -- 物品名:"戈尔迪之结"
DESCRIBE.TRINKET_4	它是土地爷爷吗。	2544	Gnome  -- 物品名:"地精爷爷"
DESCRIBE.TRINKET_5	不幸的是，它太小了。	2545	Toy Rocketship  -- 物品名:"迷你火箭"
DESCRIBE.TRINKET_6	它们已经没用了。	2546	Frazzled Wires  -- 物品名:"烂电线"
DESCRIBE.TRINKET_7	没有时间享乐和游戏！	2547	Ball and Cup  -- 物品名:"杯子和球"
DESCRIBE.TRINKET_8	太好了。堵瓶子的塞子有了。	2548	Rubber Bung  -- 物品名:"硬化橡胶塞"
DESCRIBE.TRINKET_9	本太子不太理解这个。	2549	Mismatched Buttons  -- 物品名:"不搭的纽扣"
DESCRIBE.TRINKET_10	这是牙齿？	2550	Dentures  -- 物品名:"二手假牙"
DESCRIBE.TRINKET_11	这个丑东西还挺可爱的。	2551	Lying Robot  -- 物品名:"机器人玩偶"
DESCRIBE.TRINKET_12	这是章鱼精的。	2552	Dessicated Tentacle  -- 物品名:"干瘪的触手"
DESCRIBE.TRINKET_13	一定是土地奶奶。	2553	Gnomette  -- 物品名:"地精奶奶"
DESCRIBE.TRINKET_14	现在要是能喝点什么。	2554	Leaky Teacup  -- 物品名:"漏水的茶杯"
DESCRIBE.TRINKET_15	有人又落下了他的行头。	2555	Pawn  -- 物品名:"白色主教"
DESCRIBE.TRINKET_16	.有人又落下了他的行头。	2556	Pawn  -- 物品名:"黑色主教"
DESCRIBE.TRINKET_17	令人恐惧的器皿融合。也许灵力*会*物极必反。	2557	Bent Spork  -- 物品名:"弯曲的叉子"
DESCRIBE.TRINKET_18	本太子想知道它在隐藏什么？	2558	Trojan Horse  -- 物品名:"玩具木马"
DESCRIBE.TRINKET_19	结网不是很顺利。	2559	Unbalanced Top  -- 物品名:"失衡陀螺"
DESCRIBE.TRINKET_20	用那东西打本太子？！	2560	Backscratcher  -- 物品名:"痒痒挠"
DESCRIBE.TRINKET_21	这个东西整个都弯曲变形了。	2561	Egg Beater  -- 物品名:"破搅拌器"
DESCRIBE.TRINKET_22	关于这个绳子，本太子有几个想法。	2562	Frayed Yarn  -- 物品名:"磨损的纱线"
DESCRIBE.TRINKET_23	本太子可以自己穿鞋，谢谢。	2563	Shoehorn  -- 物品名:"鞋拔子"
DESCRIBE.TRINKET_24	本太子想有人应该有只猫。	2564	Lucky Cat Jar  -- 物品名:"幸运猫扎尔"
DESCRIBE.TRINKET_25	闻起来有点不新鲜。	2565	Air Unfreshener  -- 物品名:"臭气制造器"
DESCRIBE.TRINKET_26	绵密。	2566	Potato Cup  -- 物品名:"土豆杯"
DESCRIBE.TRINKET_27	如果你解开它，你可以从远处刺到别人。	2567	Coat Hanger  -- 物品名:"钢丝衣架"
DESCRIBE.TRINKET_28	这是什么。	2568	Rook  -- 物品名:"白色战车"
DESCRIBE.TRINKET_29	这是什么。	2569	Rook  -- 物品名:"黑色战车"
DESCRIBE.TRINKET_30	这是什么。	2570	Knight  -- 物品名:"白色骑士"
DESCRIBE.TRINKET_31	这是什么。	2571	Knight  -- 物品名:"黑色骑士"
DESCRIBE.TRINKET_32	本太子认识喜欢这个的人！	2572	Cubic Zirconia Ball  -- 物品名:"立方氧化锆球"
DESCRIBE.TRINKET_33	希望不会引来蜘蛛。	2573	Spider Ring  -- 物品名:"蜘蛛指环"
DESCRIBE.TRINKET_34	把这个送给孙猴子。	2574	Monkey Paw  -- 物品名:"猴爪"
DESCRIBE.TRINKET_35	太上老君的仙丹。	2575	Empty Elixir  -- 物品名:"空的长生不老药"
DESCRIBE.TRINKET_36	在吃完所有的甜食后本太子可能会需要这些东西。	2576	Faux fangs  -- 物品名:"人造尖牙"
DESCRIBE.TRINKET_37	这是谁做的。	2577	Broken Stake  -- 物品名:"断桩"
DESCRIBE.TRINKET_38	本太子想它来自另外一个世界。	2578	Binoculars Griftlands trinket  -- 物品名:"双筒望远镜"
DESCRIBE.TRINKET_39	本太子想知道另一只在哪里？	2579	Lone Glove Griftlands trinket  -- 物品名:"单只手套"
DESCRIBE.TRINKET_40	拿着它让本太子觉得在赶集。	2580	Snail Scale Griftlands trinket  -- 物品名:"蜗牛秤"
DESCRIBE.TRINKET_41	摸起来有点温热。	2581	Goop Canister Hot Lava trinket  -- 物品名:"黏液罐"
DESCRIBE.TRINKET_42	它充满了某人的儿时记忆。	2582	Toy Cobra Hot Lava trinket  -- 物品名:"玩具眼镜蛇"
DESCRIBE.TRINKET_43	它不太擅长跳跃。	2583	Crocodile Toy Hot Lava trinket  -- 物品名:"鳄鱼玩具"
DESCRIBE.TRINKET_44	破碎的琉璃水晶杯。	2584	Broken Terrarium ONI trinket  -- 物品名:"破碎的玻璃罐"
DESCRIBE.TRINKET_45	回音的法器。	2585	Odd Radio ONI trinket  -- 物品名:"奇怪的收音机"
DESCRIBE.TRINKET_46	风婆婆的法器？	2586	Hairdryer ONI trinket  -- 物品名:"损坏的吹风机"
DESCRIBE.LOST_TOY_1	一定有一个完美的解释。	2587	物品名:"遗失的玻璃球"
DESCRIBE.LOST_TOY_2	一定有一个完美的解释。	2588	物品名:"多愁善感的卡祖笛"
DESCRIBE.LOST_TOY_7	一定有一个完美的解释。	2589	物品名:"珍视的抽线陀螺"
DESCRIBE.LOST_TOY_10	一定有一个完美的解释。	2590	物品名:"缺少的牙齿"
DESCRIBE.LOST_TOY_11	一定有一个完美的解释。	2591	物品名:"珍贵的玩具机器人"
DESCRIBE.LOST_TOY_14	一定有一个完美的解释。	2592	物品名:"妈妈最爱的茶杯"
DESCRIBE.LOST_TOY_18	一定有一个完美的解释。	2593	物品名:"宝贵的玩具木马"
DESCRIBE.LOST_TOY_19	一定有一个完美的解释。	2594	物品名:"最爱的陀螺"
DESCRIBE.LOST_TOY_42	一定有一个完美的解释。	2595	物品名:"装错的玩具眼镜蛇"
DESCRIBE.LOST_TOY_43	一定有一个完美的解释。	2596	物品名:"宠爱的鳄鱼玩具"
DESCRIBE.HALLOWEENCANDY_1	就算蛀牙也值得了，对吧？	2597	物品名:"糖果苹果"
DESCRIBE.HALLOWEENCANDY_2	长出了这些东西？	2598	物品名:"糖果玉米"
DESCRIBE.HALLOWEENCANDY_3	是…玉米。	2599	物品名:"不太甜的玉米"
DESCRIBE.HALLOWEENCANDY_4	它们一路蠕动下来。	2600	物品名:"粘液蜘蛛"
DESCRIBE.HALLOWEENCANDY_5	明天本太子的牙齿可能会对此发表意见。	2601	物品名:"浣猫糖果"
DESCRIBE.HALLOWEENCANDY_6	本太子…不认为本太子会吃那些东西。	2602	物品名:"\"葡萄干\""
DESCRIBE.HALLOWEENCANDY_7	每个人遇到这些东西都会激动的。	2603	物品名:"葡萄干"
DESCRIBE.HALLOWEENCANDY_8	只有傻瓜才不会爱上这东西。	2604	物品名:"鬼魂棒棒糖"
DESCRIBE.HALLOWEENCANDY_9	粘牙。	2605	物品名:"果冻虫"
DESCRIBE.HALLOWEENCANDY_10	只有傻瓜才不会爱上这东西。	2606	物品名:"触手棒棒糖"
DESCRIBE.HALLOWEENCANDY_11	比真的东西尝起来味道好多了。	2607	物品名:"巧克力猪"
DESCRIBE.HALLOWEENCANDY_12	那块糖果刚动了一下吗？	2608	ONI meal lice candy  -- 物品名:"糖果虱"
DESCRIBE.HALLOWEENCANDY_13	哎呀，本太子可怜的下巴。	2609	Griftlands themed candy  -- 物品名:"无敌硬糖"
DESCRIBE.HALLOWEENCANDY_14	本太子吃不了辣。	2610	Hot Lava pepper candy  -- 物品名:"熔岩椒"
DESCRIBE.CANDYBAG	它是某种美味的小小的甜点。	2611	物品名:"糖果袋" 制造描述:"只带万圣夜好吃的东西。"
DESCRIBE.HALLOWEEN_ORNAMENT_1	一个可以挂在树上的装饰物。	2612	物品名:"幽灵装饰"
DESCRIBE.HALLOWEEN_ORNAMENT_2	古怪的装饰。	2613	物品名:"蝙蝠装饰"
DESCRIBE.HALLOWEEN_ORNAMENT_3	这块木头看起来很适合挂起来。	2614	物品名:"蜘蛛装饰"
DESCRIBE.HALLOWEEN_ORNAMENT_4	逼真。	2615	物品名:"触手装饰"
DESCRIBE.HALLOWEEN_ORNAMENT_5	八只手的装饰。	2616	物品名:"穴居悬蛛装饰"
DESCRIBE.HALLOWEEN_ORNAMENT_6	最近大家都在热烈讨论树的装饰。	2617	物品名:"乌鸦装饰"
DESCRIBE.HALLOWEENPOTION_DRINKS_WEAK	原以为会更大呢。	2618	物品名:"远古宝箱"
DESCRIBE.HALLOWEENPOTION_DRINKS_POTENT	强力药水。	2619	物品名:"远古宝箱"
DESCRIBE.HALLOWEENPOTION_BRAVERY	满满的勇气。	2620	物品名:"远古宝箱"
DESCRIBE.HALLOWEENPOTION_MOON	注入了变异的力量。	2621	物品名:"月亮精华液"
DESCRIBE.HALLOWEENPOTION_FIRE_FX	烈火结晶。	2622	物品名:"远古宝箱"
DESCRIBE.MADSCIENCE_LAB	为了修为就算疯了又如何！	2623	物品名:"疯狂灵力家实验室" 制造描述:"疯狂实验无极限。唯独神智有极限。"
DESCRIBE.LIVINGTREE_ROOT	里面有东西！本太子要把它彻底根除。	2624	物品名:"完全正常的树根"
DESCRIBE.LIVINGTREE_SAPLING	它会长得大到吓人。	2625	物品名:"完全正常的树苗"
DESCRIBE.DRAGONHEADHAT	所以谁要在前面？	2626	物品名:"幸运兽脑袋" 制造描述:"野兽装束的前端。"
DESCRIBE.DRAGONBODYHAT	中间的部分让本太子有点犹豫。	2627	物品名:"幸运兽躯体" 制造描述:"野兽装束的中间部分。"
DESCRIBE.DRAGONTAILHAT	神龙摆尾的洋气帽子。	2628	物品名:"幸运兽尾巴" 制造描述:"野兽装束的尾端。"
DESCRIBE.PERDSHRINE.GENERIC	感觉它想要什么东西。	2631	物品名:"火鸡神龛"->默认 制造描述:"供奉庄严之火鸡。"
DESCRIBE.PERDSHRINE.EMPTY	本太子要在那里种些东西。	2632	物品名:"火鸡神龛" 制造描述:"供奉庄严之火鸡。"
DESCRIBE.PERDSHRINE.BURNT	完全没用了。	2633	物品名:"火鸡神龛"->烧焦的 制造描述:"供奉庄严之火鸡。"
DESCRIBE.REDLANTERN	这个灯笼感觉比其他灯笼特别。	2635	物品名:"红灯笼" 制造描述:"照亮你的路的幸运灯笼。"
DESCRIBE.LUCKY_GOLDNUGGET	多么幸运的发现！	2636	物品名:"幸运黄金"
DESCRIBE.FIRECRACKERS	哈哈，年兽你完啦。	2637	物品名:"红鞭炮" 制造描述:"用爆炸来庆祝！"
DESCRIBE.PERDFAN	非常大。	2638	物品名:"幸运扇" 制造描述:"额外的运气，超级多。"
DESCRIBE.REDPOUCH	里面有什么东西吗？	2639	物品名:"红包"
DESCRIBE.WARGSHRINE.GENERIC	本太子得做点好玩的东西。	2642	物品名:"座狼神龛"->默认 制造描述:"供奉陶土之座狼。"
DESCRIBE.WARGSHRINE.EMPTY	本太子需要在里面放支火把。	2643	物品名:"座狼神龛" 制造描述:"供奉陶土之座狼。"
DESCRIBE.WARGSHRINE.BURNING	本太子得做点好玩的东西。	2644	for willow to override  -- 物品名:"座狼神龛"->正在燃烧 制造描述:"供奉陶土之座狼。"
DESCRIBE.WARGSHRINE.BURNT	它烧毁了。	2645	物品名:"座狼神龛"->烧焦的 制造描述:"供奉陶土之座狼。"
DESCRIBE.CLAYWARG.GENERIC	黏土妖物！	2649	物品名:"黏土座狼"->默认
DESCRIBE.CLAYWARG.STATUE	它刚刚是不是动了？	2650	物品名:"黏土座狼"->雕像
DESCRIBE.CLAYHOUND.GENERIC	它脱离束缚了！	2654	物品名:"黏土猎犬"->默认
DESCRIBE.CLAYHOUND.STATUE	它看起来好逼真。	2655	物品名:"黏土猎犬"->雕像
DESCRIBE.HOUNDWHISTLE	这个能阻挡狗的脚步。	2657	物品名:"幸运哨子" 制造描述:"对野猎犬吹哨。"
DESCRIBE.CHESSPIECE_CLAYHOUND	反正栓着了，本太子才不担心呢。	2658	物品名:"猎犬雕塑"
DESCRIBE.CHESSPIECE_CLAYWARG	本太子竟然没被吃掉！	2659	物品名:"座狼雕塑"
DESCRIBE.PIGSHRINE.GENERIC	有更多东西要做。	2662	物品名:"猪神龛"->默认 制造描述:"供奉富饶之猪人。"
DESCRIBE.PIGSHRINE.EMPTY	它想要肉。	2663	物品名:"猪神龛" 制造描述:"供奉富饶之猪人。"
DESCRIBE.PIGSHRINE.BURNT	烧焦了。	2664	物品名:"猪神龛"->烧焦的 制造描述:"供奉富饶之猪人。"
DESCRIBE.PIG_TOKEN	这个看起来很重要。	2666	物品名:"金腰带"
DESCRIBE.PIG_COIN	在战斗中花掉它会有好的回报。	2667	物品名:"猪鼻铸币"
DESCRIBE.YOTP_FOOD1	一场适合本太子的宴席。	2668	物品名:"贡品烤肉" 制造描述:"向猪王敬肉。"
DESCRIBE.YOTP_FOOD2	只有野兽才会喜欢的食物。	2669	物品名:"八宝泥馅饼" 制造描述:"那里隐藏着什么？"
DESCRIBE.YOTP_FOOD3	没什么精致的。	2670	物品名:"鱼头串" 制造描述:"棍子上的荣华富贵。"
DESCRIBE.PIGELITE1	看什么呢？	2671	BLUE  -- 物品名:"韦德"
DESCRIBE.PIGELITE2	讨打！	2672	RED  -- 物品名:"伊格内修斯"
DESCRIBE.PIGELITE3	你眼里有泥！	2673	WHITE  -- 物品名:"德米特里"
DESCRIBE.PIGELITE4	难道你不想打其他人吗？	2674	GREEN  -- 物品名:"索耶"
DESCRIBE.PIGELITEFIGHTER1	看什么看？	2675	BLUE  -- 物品名:"韦德"
DESCRIBE.PIGELITEFIGHTER2	讨打！	2676	RED  -- 物品名:"伊格内修斯"
