path	original	line	comment
DESCRIBE.RESURRECTIONSTATUE.BURNT	神力尽失，再无用处。	2307	物品名:"肉块雕像"->烧焦的 制造描述:"以肉的力量让你重生。"
DESCRIBE.RESURRECTIONSTONE	此石蕴藏返魂仙力。	2309	物品名:"试金石"
DESCRIBE.ROBIN.GENERIC	红雀现世，莫非冬尽春来？	2312	物品名:"红雀"->默认
DESCRIBE.ROBIN.HELD	蜷于掌中，甚是温顺。	2313	物品名:"红雀"->拿在手里
DESCRIBE.ROBIN_WINTER.GENERIC	雪域生灵，傲霜而立。	2317	物品名:"雪雀"->默认
DESCRIBE.ROBIN_WINTER.HELD	羽柔绒暖，触之怡人。	2318	物品名:"雪雀"->拿在手里
DESCRIBE.ROBOT_PUPPET	困于樊笼，不得自由。	2320	single player  -- 物品名:"雪雀"
DESCRIBE.ROCK_LIGHT.GENERIC	石壳覆熔岩，暗藏炽焰心。	2323	removed  -- 物品名:"熔岩坑"->默认
DESCRIBE.ROCK_LIGHT.OUT	外壳脆弱，一触即碎。	2324	removed  -- 物品名:"熔岩坑"->出去？外面？
DESCRIBE.ROCK_LIGHT.LOW	熔浆渐凝，石壳复生。	2325	removed  -- 物品名:"熔岩坑"->低？
DESCRIBE.ROCK_LIGHT.NORMAL	温度适宜，暖意融融。	2326	removed  -- 物品名:"熔岩坑"->普通
DESCRIBE.CAVEIN_BOULDER.GENERIC	此石虽重，尚可托举。	2330	物品名:"岩石"->默认
DESCRIBE.CAVEIN_BOULDER.RAISED	悬于高处，力不能及。	2331	物品名:"岩石"->提高了？
DESCRIBE.ROCK	此石硕大，难纳囊中。	2333	物品名:"岩石"
DESCRIBE.PETRIFIED_TREE	惊骇过度，僵化为石。	2334	物品名:"岩石"
DESCRIBE.ROCK_PETRIFIED_TREE	形貌狰狞，煞气森然。	2335	物品名:"石化树"
DESCRIBE.ROCK_PETRIFIED_TREE_OLD	形貌狰狞，煞气森然。	2336	物品名:"岩石"
DESCRIBE.ROCK_ICE.GENERIC	寒冰凛冽，触之生凉。	2339	物品名:"迷你冰川"->默认
DESCRIBE.ROCK_ICE.MELTED	待其复冻，方堪一用。	2340	物品名:"迷你冰川"->融化了
DESCRIBE.ROCK_ICE_MELTED	待其复冻，方堪一用。	2342	物品名:"融化的迷你冰川"
DESCRIBE.ICE	寒冰一块，触手生凉。	2343	物品名:"冰"
DESCRIBE.ROCKS	碎石若干，可制器物。	2344	物品名:"石头"
DESCRIBE.ROOK	铁甲犀牛，势不可挡。	2345	物品名:"发条战车"
DESCRIBE.ROPE	短绳一截，堪堪可用。	2346	物品名:"绳子" 制造描述:"紧密编成的草绳，非常有用。"
DESCRIBE.ROTTENEGG	腐臭难当，令人作呕。	2347	物品名:"腐烂鸟蛋"
DESCRIBE.ROYAL_JELLY	琼浆玉露，滋补佳品。	2348	物品名:"蜂王浆"
DESCRIBE.JELLYBEAN	糖豆晶莹，令人垂涎。	2349	物品名:"彩虹糖豆"
DESCRIBE.SADDLE_BASIC	有此鞍具，可驭百兽。	2350	物品名:"鞍具" 制造描述:"你坐在动物身上。仅仅是理论上。"
DESCRIBE.SADDLE_RACE	金鞍璀璨，迅捷如风。	2351	物品名:"闪亮鞍具" 制造描述:"抵消掉完成目标所花费的时间。或许。"
DESCRIBE.SADDLE_WAR	战鞍威武，王者之风。	2352	物品名:"战争鞍具" 制造描述:"战场首领的王位。"
DESCRIBE.SADDLEHORN	此角可卸坐骑之鞍。	2353	物品名:"鞍角" 制造描述:"把鞍具撬开。"
DESCRIBE.SALTLICK	此盐块可供牲畜舔舐几何？	2354	物品名:"舔盐块" 制造描述:"好好喂养你家的牲畜。"
DESCRIBE.BRUSH	持此毛刷，或可交好牛群。	2355	物品名:"刷子" 制造描述:"减缓皮弗娄牛毛发的生长速度。"
DESCRIBE.SANITYROCK.ACTIVE	此碑疯癫，邪气四溢。	2358	物品名:"方尖碑"->激活了
DESCRIBE.SANITYROCK.INACTIVE	碑体残缺，不知所踪。	2359	物品名:"方尖碑"->没有激活
DESCRIBE.SAPLING.BURNING	呵，凡间草木果然不堪一击。	2363	物品名:"树苗"->正在燃烧
DESCRIBE.SAPLING.WITHERED	区区凡木也配让本座施雨露之恩？	2364	物品名:"树苗"->枯萎了
DESCRIBE.SAPLING.GENERIC	这等劣根也妄想成精？	2365	物品名:"树苗"->默认
DESCRIBE.SAPLING.PICKED	连最后一点灵韵都被夺走了，可悲。	2366	物品名:"树苗"->被采完了
DESCRIBE.SAPLING.DISEASED	呵，区区草木也配在本座面前装病弱？	2367	removed  -- 物品名:"树苗"->生病了
DESCRIBE.SAPLING.DISEASING	这秽气...倒是炼毒的好材料！	2368	removed  -- 物品名:"树苗"->正在生病？？
DESCRIBE.SCARECROW.GENERIC	稻草扎的傀儡？倒是比那些蠢徒弟有用些。	2372	物品名:"友善的稻草人"->默认 制造描述:"模仿最新的秋季时尚。"
DESCRIBE.SCARECROW.BURNING	烧吧，正好给本座炼点怨气。	2373	物品名:"友善的稻草人"->正在燃烧 制造描述:"模仿最新的秋季时尚。"
DESCRIBE.SCARECROW.BURNT	连灰烬都比你有用。	2374	物品名:"友善的稻草人"->烧焦的 制造描述:"模仿最新的秋季时尚。"
DESCRIBE.SCULPTINGTABLE.EMPTY	待本座雕个石儡玩玩。	2378	物品名:"陶轮" 制造描述:"大理石在你手里将像黏土一样。"
DESCRIBE.SCULPTINGTABLE.BLOCK	顽石也敢抵抗本座法力？	2379	物品名:"陶轮"->锁住了 制造描述:"大理石在你手里将像黏土一样。"
DESCRIBE.SCULPTINGTABLE.SCULPTURE	哼，勉强配得上白骨洞的摆设。	2380	物品名:"陶轮"->雕像做好了 制造描述:"大理石在你手里将像黏土一样。"
DESCRIBE.SCULPTINGTABLE.BURNT	烧过的石头正好拿来炼白骨幡！	2381	物品名:"陶轮"->烧焦的 制造描述:"大理石在你手里将像黏土一样。"
DESCRIBE.SCULPTURE_KNIGHTHEAD	这残破石像的头颅...倒是适合炼成傀儡！	2383	物品名:"可疑的大理石"
DESCRIBE.SCULPTURE_KNIGHTBODY.COVERED	哼，不过是被封印的废石罢了。	2386	物品名:"大理石雕像"->被盖住了-三基佬雕像可以敲大理石的时候
DESCRIBE.SCULPTURE_KNIGHTBODY.UNCOVERED	哪个不长眼的毁了我白骨洞的藏品？	2387	物品名:"大理石雕像"->没有被盖住-三基佬雕像被开采后
DESCRIBE.SCULPTURE_KNIGHTBODY.FINISHED	勉强能当个看门石儡。	2388	物品名:"大理石雕像"->三基佬雕像修好了
DESCRIBE.SCULPTURE_KNIGHTBODY.READY	这石像里...竟有生灵躁动？	2389	物品名:"大理石雕像"->准备好的 满的
DESCRIBE.SCULPTURE_BISHOPHEAD	这石首...莫非是哪路小仙的头颅？	2391	物品名:"可疑的大理石"
DESCRIBE.SCULPTURE_BISHOPBODY.COVERED	新不新不重要，能炼器就行。	2394	物品名:"大理石雕像"->被盖住了-三基佬雕像可以敲大理石的时候
DESCRIBE.SCULPTURE_BISHOPBODY.UNCOVERED	还缺最后一块...定是被哪个贼人偷去了！	2395	物品名:"大理石雕像"->没有被盖住-三基佬雕像被开采后
DESCRIBE.SCULPTURE_BISHOPBODY.FINISHED	修复完了又如何？不过是个死物。	2396	物品名:"大理石雕像"->三基佬雕像修好了
DESCRIBE.SCULPTURE_BISHOPBODY.READY	石中似有妖物要现形...	2397	物品名:"大理石雕像"->准备好的 满的
DESCRIBE.SCULPTURE_ROOKNOSE	这石料...倒像是从天庭坠落的？	2399	物品名:"可疑的大理石"
DESCRIBE.SCULPTURE_ROOKBODY.COVERED	区区石雕也敢装神弄鬼？	2402	物品名:"大理石雕像"->被盖住了-三基佬雕像可以敲大理石的时候
DESCRIBE.SCULPTURE_ROOKBODY.UNCOVERED	此物...可炼化否？	2403	物品名:"大理石雕像"->没有被盖住-三基佬雕像被开采后
DESCRIBE.SCULPTURE_ROOKBODY.FINISHED	修补完成，正好给碧云童儿当靶子。	2404	物品名:"大理石雕像"->三基佬雕像修好了
DESCRIBE.SCULPTURE_ROOKBODY.READY	石中妖孽要出世了！	2405	物品名:"大理石雕像"->准备好的 满的
DESCRIBE.GARGOYLE_HOUND	区区石犬也敢对本座龇牙？待本座将你炼成看门傀儡！	2407	物品名:"可疑的月岩"
DESCRIBE.GARGOYLE_WEREPIG	这石猪倒是雕得精细，可惜终究是死物。	2408	物品名:"可疑的月岩"
DESCRIBE.SEEDS	凡间草种，也配入我白骨洞？	2409	物品名:"种子"
DESCRIBE.SEEDS_COOKED	烤熟的种子...连喂碧云童儿都不配！	2410	物品名:"烤种子"
DESCRIBE.SEWING_KIT	这等粗劣针线，也敢称修补之术？	2411	物品名:"针线包" 制造描述:"缝补受损的衣物。"
DESCRIBE.SEWING_TAPE	勉强可用来修补法衣。	2412	物品名:"可靠的胶布" 制造描述:"缝补受损的衣物。"
DESCRIBE.SHOVEL	掘地三尺，正好找寻些炼器材料。	2413	物品名:"铲子" 制造描述:"挖掘各种各样的东西。"
DESCRIBE.SILK	蜘蛛精吐的丝？倒是炼制捆仙索的好材料。	2414	物品名:"蜘蛛丝"
DESCRIBE.SKELETON	哼，连白骨成精的资质都没有。	2415	物品名:"骷髅"
DESCRIBE.SCORCHED_SKELETON	被天雷劈过的枯骨...正好炼成阴雷符！	2416	物品名:"易碎骷髅"
DESCRIBE.SKULLCHEST	这邪气...倒是合本座胃口！	2417	removed  -- 物品名:"骷髅箱"
DESCRIBE.SMALLBIRD.GENERIC	小雀儿也敢在本座面前蹦跶？	2420	物品名:"小鸟"->默认
DESCRIBE.SMALLBIRD.HUNGRY	饿得直叫唤，吵死了！	2421	物品名:"小鸟"->有点饿了
DESCRIBE.SMALLBIRD.STARVING	再叫就把你炼成鸟魂幡！	2422	物品名:"小鸟"->挨饿
DESCRIBE.SMALLBIRD.SLEEPING	装睡？看本座把你吓醒！	2423	物品名:"小鸟"->睡着了
DESCRIBE.SMALLMEAT	区区凡兽血肉，也配入本座法眼？	2425	物品名:"小肉"
DESCRIBE.SMALLMEAT_DRIED	晒干的肉块...勉强可喂碧云童儿。	2426	物品名:"小风干肉"
DESCRIBE.SPAT	这孽畜长得如此丑陋，合该被本座炼成坐骑！	2427	物品名:"钢羊"
DESCRIBE.SPEAR	轻飘飘的凡铁，如何伤得了仙家？	2428	物品名:"长矛" 制造描述:"使用尖的那一端。"
DESCRIBE.SPEAR_WATHGRITHR	黄金？在法力面前不过是破铜烂铁！	2429	物品名:"战斗长矛" 制造描述:"黄金使它更锋利。"
DESCRIBE.WATHGRITHRHAT	独角兽？不过是西方蛮夷的粗鄙之物。	2430	物品名:"战斗头盔" 制造描述:"独角兽是你的保护神。"
DESCRIBE.SPIDER.DEAD	死蜘蛛正好拿来炼毒！	2433	物品名:"蜘蛛"->死了
DESCRIBE.SPIDER.GENERIC	小小蜘蛛精也敢在本座面前放肆？	2434	物品名:"蜘蛛"->默认
DESCRIBE.SPIDER.SLEEPING	趁它睡着，正好取它毒腺！	2435	物品名:"蜘蛛"->睡着了
DESCRIBE.SPIDERDEN	这蛛丝洞...倒是炼制捆仙索的好材料。	2437	物品名:"蜘蛛巢"
DESCRIBE.SPIDEREGGSACK	若让这些蜘蛛卵孵化，定会扰我清净！	2438	物品名:"蜘蛛卵" 制造描述:"跟你的朋友寻求点帮助。"
DESCRIBE.SPIDERGLAND	这蜘蛛毒腺...正好炼制化骨散！	2439	物品名:"蜘蛛腺"
DESCRIBE.SPIDERHAT	沾染蜘蛛精气的帽子...勉强可用。	2440	物品名:"蜘蛛帽" 制造描述:"蜘蛛们会喊你\"妈妈\"。"
DESCRIBE.SPIDERQUEEN	区区蛛母也敢称王？看本座收了你！	2441	物品名:"蜘蛛女王"
DESCRIBE.SPIDER_WARRIOR.DEAD	死得好，省得本座亲自动手！	2444	物品名:"蜘蛛战士"->死了
DESCRIBE.SPIDER_WARRIOR.GENERIC	小小蜘蛛兵也敢拦路？找死！	2445	物品名:"蜘蛛战士"->默认
DESCRIBE.SPIDER_WARRIOR.SLEEPING	趁它不备，取它性命！	2446	物品名:"蜘蛛战士"->睡着了
DESCRIBE.SPOILED_FOOD	这等腐臭之物，连碧云童儿都不屑一顾！	2448	物品名:"腐烂物"
DESCRIBE.STAGEHAND.AWAKE	区区傀儡手也敢在本座面前作祟？	2451	物品名:"舞台之手"->醒了
DESCRIBE.STAGEHAND.HIDING	哼，躲躲藏藏，鼠辈行径！	2452	物品名:"舞台之手"->藏起来了
DESCRIBE.STATUE_MARBLE.GENERIC	凡间石雕，毫无灵韵。	2456	物品名:"大理石雕像"->默认
DESCRIBE.STATUE_MARBLE.TYPE1	心神不稳者才会被这等凡物迷惑。	2457	物品名:"大理石雕像"->类型1
DESCRIBE.STATUE_MARBLE.TYPE2	徒有其表的石像罢了。	2458	物品名:"大理石雕像"->类型2
DESCRIBE.STATUE_MARBLE.TYPE3	这等粗活，合该让碧云童儿来做。	2459	bird bath type statue  -- 物品名:"大理石雕像"
DESCRIBE.STATUEHARP	断了头的石像...正好炼成无头鬼！	2461	物品名:"竖琴雕像"
DESCRIBE.STATUEMAXWELL	哼，比那厮真人还要高大三分！	2462	物品名:"麦斯威尔雕像"
DESCRIBE.STEELWOOL	凡铁织就的破布，有何用处？	2463	物品名:"钢丝绵"
DESCRIBE.STINGER	毒刺一根，正好炼制暗器！	2464	物品名:"蜂刺"
DESCRIBE.STRAWHAT	区区草帽也妄想遮阳避暑？可笑！	2465	物品名:"草帽" 制造描述:"帮助你保持清凉干爽。"
DESCRIBE.STUFFEDEGGPLANT	塞得再满也不过是凡俗食物。	2466	物品名:"酿茄子"
DESCRIBE.SWEATERVEST	粗制滥造的背心，配不上本座法体。	2467	物品名:"犬牙背心" 制造描述:"粗糙，但挺时尚。"
DESCRIBE.REFLECTIVEVEST	清凉？本座法力护体，何需这等凡物！	2468	物品名:"清凉夏装" 制造描述:"穿上这件时尚的背心，让你神清气爽。"
DESCRIBE.HAWAIIANSHIRT	花里胡哨，不成体统！	2469	物品名:"花衬衫" 制造描述:"适合夏日穿着，或在周五便装日穿着。"
DESCRIBE.TAFFY	西方蛮夷的甜食，也配入本座法口？	2470	物品名:"太妃糖"
DESCRIBE.TALLBIRD	长腿怪鸟，正好抓来当坐骑！	2471	物品名:"高脚鸟"
DESCRIBE.TALLBIRDEGG	这鸟蛋...可炼成什么法宝？	2472	物品名:"高脚鸟蛋"
DESCRIBE.TALLBIRDEGG_COOKED	勉强可入口。	2473	物品名:"煎高脚鸟蛋"
DESCRIBE.TALLBIRDEGG_CRACKED.COLD	区区寒气也敢冻住本座的法宝原料？	2476	物品名:"冻伤"->冷了
DESCRIBE.TALLBIRDEGG_CRACKED.GENERIC	这孽畜的蛋竟在蠢蠢欲动...	2477	物品名:"孵化中的高脚鸟蛋"->默认
DESCRIBE.TALLBIRDEGG_CRACKED.HOT	蛋壳冒汗？正好省了本座煮蛋的功夫！	2478	物品名:"中暑"->热了
DESCRIBE.TALLBIRDEGG_CRACKED.LONG	孵个蛋也这般磨蹭，不如让本座用法力催生！	2479	物品名:"孵化中的高脚鸟蛋"->还需要很久
DESCRIBE.TALLBIRDEGG_CRACKED.SHORT	哼，这孽种马上就要破壳了！	2480	物品名:"孵化中的高脚鸟蛋"->很快了
DESCRIBE.TALLBIRDNEST.GENERIC	这巢中的蛋...蕴含的妖气倒是不错。	2484	物品名:"高脚鸟巢"->默认
DESCRIBE.TALLBIRDNEST.PICKED	空巢？定是哪个不长眼的偷了本座的蛋！	2485	物品名:"高脚鸟巢"->被采完了
DESCRIBE.TEENBIRD.GENERIC	腿这么短也配叫高脚鸟？	2489	物品名:"小高脚鸟"->默认
DESCRIBE.TEENBIRD.HUNGRY	饿得直叫唤，吵得本座心烦！	2490	物品名:"小高脚鸟"->有点饿了
DESCRIBE.TEENBIRD.STARVING	再敢瞪本座，就把你炼成鸟魂幡！	2491	物品名:"小高脚鸟"->挨饿
DESCRIBE.TEENBIRD.SLEEPING	装睡？看本座把你吓醒！	2492	物品名:"小高脚鸟"->睡着了
DESCRIBE.TELEPORTATO_BASE.ACTIVE	有此法宝，纵地金光术可成矣！	2496	single player  -- 物品名:"木制装置"->激活了
DESCRIBE.TELEPORTATO_BASE.GENERIC	此物似有破界之能...	2497	single player  -- 物品名:"木制装置"->默认
DESCRIBE.TELEPORTATO_BASE.LOCKED	还缺几样关键材料方能启动。	2498	single player  -- 物品名:"木制装置"->锁住了
DESCRIBE.TELEPORTATO_BASE.PARTIAL	再集齐剩余部件，本座便可破界而行！	2499	single player  -- 物品名:"木制装置"->已经有部分了
DESCRIBE.TELEPORTATO_BOX	这方盒暗藏乾坤，或可改天换地！	2501	single player  -- 物品名:"盒状装置"
DESCRIBE.TELEPORTATO_CRANK	区区机关也配难住本座？	2502	single player  -- 物品名:"曲柄装置"
DESCRIBE.TELEPORTATO_POTATO	此等奇物...莫非是上古法宝？	2503	single player  -- 物品名:"金属土豆状装置"
DESCRIBE.TELEPORTATO_RING	小小圆环竟蕴含空间之力...	2504	single player  -- 物品名:"环状装置"
DESCRIBE.TELESTAFF	有此法杖，三界任我遨游！	2505	物品名:"传送魔杖" 制造描述:"穿越空间的法杖。时间要另外收费。"
DESCRIBE.TENT.GENERIC	暂且歇息片刻，待本座恢复法力。	2508	物品名:"帐篷"->默认 制造描述:"回复理智值，但要花费时间并导致饥饿。"
DESCRIBE.TENT.BURNT	一把火烧了倒也干净！	2509	物品名:"帐篷"->烧焦的 制造描述:"回复理智值，但要花费时间并导致饥饿。"
DESCRIBE.SIESTAHUT.GENERIC	避暑纳凉，正好修炼阴煞功。	2513	物品名:"遮阳篷"->默认 制造描述:"躲避烈日，回复理智值。"
DESCRIBE.SIESTAHUT.BURNT	烧成这样，连碧云童儿都嫌弃！	2514	物品名:"遮阳篷"->烧焦的 制造描述:"躲避烈日，回复理智值。"
DESCRIBE.TENTACLE	何方妖物，也敢在本座面前张牙舞爪！	2516	物品名:"触手"
DESCRIBE.TENTACLESPIKE	这粘腻毒刺...正好炼制万毒针！	2517	物品名:"触手尖刺"
DESCRIBE.TENTACLESPOTS	此等妖物皮囊...可炼避水法衣。	2518	物品名:"触手皮"
DESCRIBE.TENTACLE_PILLAR	区区触手精也敢称王称霸？	2519	物品名:"大触手"
DESCRIBE.TENTACLE_PILLAR_HOLE	待本座探查这妖穴虚实！	2520	物品名:"硕大的泥坑"
DESCRIBE.TENTACLE_PILLAR_ARM	小妖也敢阻本座去路？	2521	物品名:"小触手"
DESCRIBE.TENTACLE_GARDEN	一窝妖物，正好一网打尽！	2522	物品名:"大触手"
DESCRIBE.TOPHAT	凡俗礼帽，配不上本座法体。	2523	物品名:"高礼帽" 制造描述:"最经典的帽子款式。"
DESCRIBE.TORCH	萤火之光，也敢与皓月争辉？	2524	物品名:"火炬" 制造描述:"可携带的光源。"
DESCRIBE.TRANSISTOR	滋滋作响...莫非是雷部法宝？	2525	物品名:"电子元件" 制造描述:"仙力至上。滋滋滋。"
DESCRIBE.TRAP	这等粗劣陷阱，连碧云童儿都骗不过。	2526	物品名:"陷阱" 制造描述:"捕捉小型生物。"
DESCRIBE.TRAP_TEETH	犬牙交错...正好炼制困仙阵！	2527	物品名:"犬牙陷阱" 制造描述:"弹出来并咬伤任何踩到它的东西。"
DESCRIBE.TRAP_TEETH_MAXWELL	麦斯威尔的把戏？可笑！	2528	single player  -- 物品名:"麦斯威尔的犬牙陷阱" 制造描述:"弹出来并咬伤任何踩到它的东西。"
DESCRIBE.TREASURECHEST.GENERIC	区区木箱，也配称宝？	2531	物品名:"箱子"->默认 制造描述:"一种结实的容器。"
DESCRIBE.TREASURECHEST.BURNT	烧了也罢，省得碍眼！	2532	物品名:"箱子"->烧焦的 制造描述:"一种结实的容器。"
DESCRIBE.TREASURECHEST_TRAP	哼，想暗算本座？痴心妄想！	2534	物品名:"宝箱"
DESCRIBE.SACRED_CHEST.GENERIC	这宝箱...似乎在渴求供奉？	2537	物品名:"远古宝箱"->默认
DESCRIBE.SACRED_CHEST.LOCKED	设下禁制就想拦住本座？	2538	物品名:"远古宝箱"->锁住了
DESCRIBE.TREECLUMP	区区障眼法也敢困住本座？	2540	removed  -- 物品名:"远古宝箱"
DESCRIBE.TRINKET_1	熔化的琉璃珠...可炼火眼金睛！	2541	熔化的弹珠
DESCRIBE.TRINKET_2	这劣质笛子也配称法器？	2542	假卡祖笛
DESCRIBE.TRINKET_3	死结？待本座一剑劈开！	2543	戈尔迪之结
DESCRIBE.TRINKET_4	土地老儿也敢称神？可笑！	2544	地精爷爷
DESCRIBE.TRINKET_5	这破烂飞舟，连碧云童儿都嫌弃！	2545	迷你火箭
DESCRIBE.TRINKET_6	废铜烂铁，正好回炉重炼！	2546	烂电线
DESCRIBE.TRINKET_7	凡人的无聊把戏。	2547	杯子和球
DESCRIBE.TRINKET_8	区区塞子也配入本座法眼？	2548	硬化橡胶塞
DESCRIBE.TRINKET_9	这纽扣...莫非是某种封印？	2549	不搭的纽扣
DESCRIBE.TRINKET_10	假牙？正好炼制噬魂钉！	2550	二手假牙
DESCRIBE.TRINKET_11	这傀儡倒是有点意思...	2551	机器人玩偶
DESCRIBE.TRINKET_12	章鱼精的残肢？正好入药！	2552	干瘪的触手
DESCRIBE.TRINKET_13	土地婆？不过是个老虔婆！	2553	地精奶奶
DESCRIBE.TRINKET_14	破茶杯也配让本座饮茶？	2554	漏水的茶杯
DESCRIBE.TRINKET_15	麦斯威尔的棋子？待本座毁了它！	2555	白色主教
DESCRIBE.TRINKET_16	黑棋子？正好炼制阴煞符！	2556	黑色主教
DESCRIBE.TRINKET_17	弯曲的银叉...可做法针！	2557	弯曲的叉子
DESCRIBE.TRINKET_18	这木马内藏何物？待本座劈开一看！	2558	玩具木马
DESCRIBE.TRINKET_19	这陀螺转得如此不稳，定是被人下了咒！	2559	失衡陀螺
DESCRIBE.TRINKET_20	本座仙体无垢，何需这等俗物？	2560	痒痒挠
DESCRIBE.TRINKET_21	这破烂法器，连搅个鸡蛋都不中用！	2561	破搅拌器
DESCRIBE.TRINKET_22	这纱线...莫非是捆仙索的残料？	2562	磨损的纱线
DESCRIBE.TRINKET_23	区区鞋拔也配触碰本座法履？	2563	鞋拔子
DESCRIBE.TRINKET_24	招财猫？待本座收了这精怪！	2564	幸运猫扎尔
DESCRIBE.TRINKET_25	这秽气...正好炼制五毒散！	2565	臭气制造器
DESCRIBE.TRINKET_26	沙土做的杯子？连碧云童儿都嫌弃！	2566	土豆杯
DESCRIBE.TRINKET_27	这衣架...倒是适合挂人皮灯笼！	2567	钢丝衣架
DESCRIBE.TRINKET_28	白车？定是那麦斯威尔的阴谋！	2568	白色战车
DESCRIBE.TRINKET_29	黑车？正好炼制阴兵符！	2569	黑色战车
DESCRIBE.TRINKET_30	这白骑士棋子...莫不是监视本座的耳目？	2570	白色骑士
DESCRIBE.TRINKET_31	黑骑士？待本座破了这傀儡术！	2571	黑色骑士
DESCRIBE.TRINKET_32	假舍利子也敢冒充佛宝？	2572	立方氧化锆球
DESCRIBE.TRINKET_33	蜘蛛戒指？正好引那八脚精怪入瓮！	2573	蜘蛛指环
DESCRIBE.TRINKET_34	猴爪？待本座斩了这妖物！	2574	猴爪
DESCRIBE.TRINKET_35	空药瓶？连长生不老药都保不住，废物！	2575	空的长生不老药
DESCRIBE.TRINKET_36	假牙？正好炼制噬心钉！	2576	人造尖牙
DESCRIBE.TRINKET_37	断桩？可做法剑的剑胚！	2577	断桩
DESCRIBE.TRINKET_38	千里眼？不过是凡人的玩具罢了！	2578	双筒望远镜
DESCRIBE.TRINKET_39	单只手套？定是那贼人落下的！	2579	单只手套
DESCRIBE.TRINKET_40	蜗牛秤？连称量丹药都不配！	2580	蜗牛秤
DESCRIBE.TRINKET_41	这黏液罐...莫非是九幽黄泉的产物？	2581	黏液罐
DESCRIBE.TRINKET_42	玩具蛇？待本座注入妖气，炼成真灵！	2582	玩具眼镜蛇
DESCRIBE.TRINKET_43	鳄鱼玩具？连跳都不会的废物！	2583	鳄鱼玩具
DESCRIBE.TRINKET_44	破碎的琉璃盏...正好炼制摄魂瓶！	2584	破碎的玻璃罐
DESCRIBE.TRINKET_45	这怪异的匣子...竟能发出声响？	2585	奇怪的收音机
DESCRIBE.TRINKET_46	风袋？定是那风婆子落下的法宝！	2586	损坏的吹风机
DESCRIBE.LOST_TOY_1	这琉璃珠...莫非是哪路散仙的法宝？	2587	遗失的玻璃球
DESCRIBE.LOST_TOY_2	劣质法器也敢称卡祖笛？	2588	多愁善感的卡祖笛
DESCRIBE.LOST_TOY_7	这陀螺...倒是适合炼制追魂镖！	2589	珍视的抽线陀螺
DESCRIBE.LOST_TOY_10	凡人牙齿？正好炼制噬心钉！	2590	缺少的牙齿
DESCRIBE.LOST_TOY_11	这机关傀儡...倒有几分意思。	2591	珍贵的玩具机器人
DESCRIBE.LOST_TOY_14	破茶杯也配称珍品？	2592	妈妈最爱的茶杯
DESCRIBE.LOST_TOY_18	木马玩具？待本座注入妖气！	2593	宝贵的玩具木马
DESCRIBE.LOST_TOY_19	区区陀螺也敢称最爱？	2594	最爱的陀螺
DESCRIBE.LOST_TOY_42	假蛇？待本座点化成真！	2595	装错的玩具眼镜蛇
DESCRIBE.LOST_TOY_43	鳄鱼玩偶？正好炼成水遁兽！	2596	宠爱的鳄鱼玩具
DESCRIBE.HALLOWEENCANDY_1	糖渍苹果？小心有毒！	2597	糖果苹果
DESCRIBE.HALLOWEENCANDY_2	这玉米糖...莫不是五谷精？	2598	糖果玉米
DESCRIBE.HALLOWEENCANDY_3	连甜味都没有的废物！	2599	不太甜的玉米
DESCRIBE.HALLOWEENCANDY_4	蜘蛛糖？正好喂我的毒宠！	2600	粘液蜘蛛
DESCRIBE.HALLOWEENCANDY_5	浣猫糖？连碧云童儿都不吃！	2601	浣猫糖果
DESCRIBE.HALLOWEENCANDY_6	假葡萄干？定是那麦斯威尔的诡计！	2602	"葡萄干"
DESCRIBE.HALLOWEENCANDY_7	区区葡萄干也敢称糖？	2603	葡萄干
DESCRIBE.HALLOWEENCANDY_8	鬼魂棒棒糖？待本座收了这精魄！	2604	鬼魂棒棒糖
DESCRIBE.HALLOWEENCANDY_9	粘牙糖？正好炼制封口符！	2605	果冻虫
DESCRIBE.HALLOWEENCANDY_10	触手糖？定是那章鱼精的化身！	2606	触手棒棒糖
DESCRIBE.HALLOWEENCANDY_11	巧克力猪？勉强可入口。	2607	巧克力猪
DESCRIBE.HALLOWEENCANDY_12	这糖虱...莫非是蛊虫？	2608	糖果虱
DESCRIBE.HALLOWEENCANDY_13	硬糖？正好炼制金刚丸！	2609	无敌硬糖
DESCRIBE.HALLOWEENCANDY_14	辣味糖？正好炼制火毒丹！	2610	熔岩椒
DESCRIBE.CANDYBAG	区区糖袋，也配装本座的仙丹？	2611	糖果袋
DESCRIBE.HALLOWEEN_ORNAMENT_1	区区游魂也敢称装饰？待本座收了它！	2612	幽灵装饰
DESCRIBE.HALLOWEEN_ORNAMENT_2	蝙蝠精的化身？正好炼制血符！	2613	蝙蝠装饰
DESCRIBE.HALLOWEEN_ORNAMENT_3	蜘蛛精的傀儡？待本座一把火烧了！	2614	蜘蛛装饰
DESCRIBE.HALLOWEEN_ORNAMENT_4	触手怪的残肢？正好入药！	2615	触手装饰
DESCRIBE.HALLOWEEN_ORNAMENT_5	八爪妖物？待本座斩了它！	2616	穴居悬蛛装饰
DESCRIBE.HALLOWEEN_ORNAMENT_6	乌鸦？定是那申公豹的眼线！	2617	乌鸦装饰
DESCRIBE.HALLOWEENPOTION_DRINKS_WEAK	劣质药水，连碧云童儿都嫌弃！	2618	物品名:"远古宝箱"
DESCRIBE.HALLOWEENPOTION_DRINKS_POTENT	这药力...勉强可入本座法眼。	2619	物品名:"远古宝箱"
