path	original	line	comment
DESCRIBE.PIGSKIN	猪妖之皮，坚韧异常，可制甲胄。	2218	物品名:"猪皮" （“猪妖之皮”、“制甲胄”）
DESCRIBE.PIGTENT	猪妖祭坛？血肉供奉，腥气扑鼻，定非善地。	2219	物品名:"猪人帐篷" （“祭坛”、“血肉供奉”）
DESCRIBE.PIGTORCH	猪妖图腾火柱，火光中似有低语，扰人心神。	2220	物品名:"猪火炬" （“图腾火柱”、“低语扰心神”）
DESCRIBE.PINECONE	松果内蕴乙木生机，可栽种亦可作为低阶火系符箓材料。	2221	物品名:"松果" （“乙木生机”、“火系符箓材料”）
DESCRIBE.PINECONE_SAPLING	乙木灵苗，假以时日，可成聚灵之木。	2222	物品名:"常青树苗" （“乙木灵苗”、“聚灵之木”）
DESCRIBE.LUMPY_SAPLING	此树苗灵气郁结，形态扭曲，恐生变异。	2223	物品名:"有疙瘩的树苗" （“灵气郁结”、“变异”）
DESCRIBE.PITCHFORK	寻龙分金铲？可堪一用，然非正道。	2224	物品名:"干草叉" （“寻龙分金铲”、“非正道”）
DESCRIBE.PLANTMEAT	妖植血肉，生机诡异，凡人不可妄食。	2225	物品名:"叶肉" （“妖植血肉”、“生机诡异”）
DESCRIBE.PLANTMEAT_COOKED	经真火淬炼，妖植血肉戾气稍减，然终究非正途食粮。	2226	物品名:"熟叶肉" （“戾气稍减”、“非正途食粮”）
DESCRIBE.PLANT_NORMAL.GENERIC	灵植长势旺盛，灵气盎然。	2229	物品名:"农作物"->默认 （“灵植”、“灵气盎然”）
DESCRIBE.PLANT_NORMAL.GROWING	灵植正在汲取地脉灵气，缓慢生长。	2230	物品名:"农作物"->正在生长 （“汲取地脉灵气”）
DESCRIBE.PLANT_NORMAL.READY	灵植已成熟，灵气内蕴，正是采摘之时。	2231	物品名:"农作物"->准备好的 满的 （“灵气内蕴”）
DESCRIBE.PLANT_NORMAL.WITHERED	地火过旺，灵植被灼伤，生机断绝。	2232	物品名:"农作物"->枯萎了 （“地火过旺”、“灼伤”）
DESCRIBE.POMEGRANATE	赤玉灵果，籽实饱满，有补气活血之效。	2234	物品名:"石榴" （“赤玉灵果”、“补气活血”）
DESCRIBE.POMEGRANATE_COOKED	火炼赤玉果，温润滋补，更易吸收。	2235	物品名:"烤石榴" （“温润滋补”）
DESCRIBE.POMEGRANATE_SEEDS	赤玉果种，需以灵土栽培。	2236	物品名:"石榴种子" （“灵土栽培”）
DESCRIBE.POND	灵泉之眼？水汽氤氲，似有鱼龙潜藏。	2237	物品名:"池塘" （“灵泉之眼”、“鱼龙潜藏”）
DESCRIBE.POOP	妖兽排泄之物，污秽却蕴含一丝未化灵气，可肥灵田。	2238	物品名:"粪肥" （“妖兽排泄”、“未化灵气”、“肥灵田”）
DESCRIBE.FERTILIZER	特制灵肥，能加速灵植生长，滋养地力。	2239	物品名:"肥料" （“灵肥”、“滋养地力”）
DESCRIBE.PUMPKIN	金纹灵瓜，蕴含丰沛土灵之气。	2240	物品名:"南瓜" （“金纹灵瓜”、“土灵之气”）
DESCRIBE.PUMPKINCOOKIE	以灵瓜粉所制小点，香甜可口，可稍补元气。	2241	物品名:"南瓜饼干" （“灵瓜粉”、“补元气”）
DESCRIBE.PUMPKIN_COOKED	烤灵瓜，土灵之气更为温和。	2242	物品名:"烤南瓜"
DESCRIBE.PUMPKIN_LANTERN	以灵瓜雕琢的辟邪灯，烛光可驱散低阶邪祟。	2243	物品名:"南瓜灯" （“辟邪灯”、“驱散邪祟”）
DESCRIBE.PUMPKIN_SEEDS	金纹瓜种，需广阔之地生长。	2244	物品名:"南瓜种子"
DESCRIBE.PURPLEAMULET	梦魇护符，低语着上古魔文，佩戴者心智渐蚀。	2245	物品名:"梦魇护符" （“上古魔文”、“心智渐蚀”）
DESCRIBE.PURPLEGEM	幽冥紫晶，蕴含虚空之力，是构筑传送阵法的核心。	2246	物品名:"紫宝石" （“幽冥紫晶”、“虚空之力”、“传送阵法”）
DESCRIBE.RABBIT.GENERIC	月宫玉兔的后裔？灵性十足，擅寻灵植。	2249	物品名:"兔子"->默认 （“月宫玉兔后裔”、“擅寻灵植”）
DESCRIBE.RABBIT.HELD	此兔灵性温和，抱之可宁心神。	2250	物品名:"兔子"->拿在手里 （“宁心神”）
DESCRIBE.RABBITHOLE.GENERIC	狡兔三窟，此洞府灵气充裕，乃修炼宝地。	2254	物品名:"兔洞"->默认 （“洞府”、“修炼宝地”）
DESCRIBE.RABBITHOLE.SPRING	春回大地，兔妖洞府生机勃发。	2255	物品名:"兔洞"->春天 （“兔妖洞府”）
DESCRIBE.RAINOMETER.GENERIC	观天仪，可预判天象变化，水灵之气汇聚则指针偏转。	2259	物品名:"雨量计"->默认 （“观天仪”、“水灵之气”）
DESCRIBE.RAINOMETER.BURNT	观天仪遭雷火焚毁，天机难测。	2260	物品名:"雨量计"->烧焦的 （“雷火焚毁”、“天机难测”）
DESCRIBE.RAINCOAT	避水法衣，符文流转，风雨不侵。	2262	物品名:"雨衣" （“避水法衣”、“符文流转”）
DESCRIBE.RAINHAT	斗雨笠，编织时掺入避水灵丝。	2263	物品名:"雨帽" （“斗雨笠”、“避水灵丝”）
DESCRIBE.RATATOUILLE	百灵蔬烩，虽无肉腥，却别有一番清韵，可涤荡肠胃浊气。	2264	物品名:"蔬菜杂烩" （“百灵蔬烩”、“涤荡浊气”）
DESCRIBE.RAZOR	净面灵刃，可断烦恼丝，亦能采集某些脆弱灵材。	2265	物品名:"剃刀" （“净面灵刃”、“断烦恼丝”）
DESCRIBE.REDGEM	烈阳宝石，内蕴纯阳火精，是炼制火系法宝的绝佳材料。	2266	物品名:"红宝石" （“烈阳宝石”、“纯阳火精”）
DESCRIBE.RED_CAP	赤焰毒菇，生食会引动心火，使人狂躁。	2267	物品名:"红蘑菇" （“赤焰毒菇”、“引动心火”）
DESCRIBE.RED_CAP_COOKED	毒菇经真火炼化，转为大补之物，可壮气血。	2268	物品名:"熟红蘑菇" （“真火炼化”、“壮气血”）
DESCRIBE.RED_MUSHROOM.GENERIC	赤焰菇，生于阳煞之地，蕴含火毒。	2271	物品名:"红蘑菇"->默认 （“赤焰菇”、“阳煞之地”、“火毒”）
DESCRIBE.RED_MUSHROOM.INGROUND	赤焰菇潜藏地脉火脉之上，待煞气充盈时破土。	2272	物品名:"红蘑菇"->在地里面 （“地脉火脉”、“煞气充盈”）
DESCRIBE.RED_MUSHROOM.PICKED	赤焰菇已被采摘，需待地火回流方能再生。	2273	物品名:"红蘑菇"->被采完了 （“地火回流”）
DESCRIBE.REEDS.BURNING	芦苇遇火，瞬息成灰。	2277	物品名:"芦苇"->正在燃烧
DESCRIBE.REEDS.GENERIC	水畔灵苇，是制作符纸的上佳材料。	2278	物品名:"芦苇"->默认 （“灵苇”、“制作符纸”）
DESCRIBE.REEDS.PICKED	灵苇已收，待其重新汲取水灵之气生长。	2279	物品名:"芦苇"->被采完了 （“汲取水灵之气”）
DESCRIBE.RELIC	上古修士遗物，岁月流逝，灵韵几近消散。	2281	物品名:"遗物" （“上古修士遗物”、“灵韵消散”）
DESCRIBE.RUINS_RUBBLE	远古遗迹的碎片，其上道纹残缺，或可修复以窥天机。	2282	物品名:"损毁的废墟" （“远古遗迹”、“道纹残缺”、“窥天机”）
DESCRIBE.RUBBLE	寻常碎石，或可铺路。	2283	物品名:"碎石"
DESCRIBE.RESEARCHLAB.GENERIC	悟道石，触摸其上符文可启迪心智，解锁炼制法门。	2286	物品名:"科学机器"->默认 （“悟道石”、“启迪心智”、“炼制法门”）
DESCRIBE.RESEARCHLAB.BURNT	悟道石被毁，道韵尽失。	2287	物品名:"科学机器"->烧焦的 （“道韵尽失”）
DESCRIBE.RESEARCHLAB2.GENERIC	炼器鼎，内蕴乾坤，可推演更精妙的法宝图谱。	2291	物品名:"炼金引擎"->默认 （“炼器鼎”、“推演法宝图谱”）
DESCRIBE.RESEARCHLAB2.BURNT	炼器鼎炸炉，毁于一旦。	2292	物品名:"炼金引擎"->烧焦的 （“炸炉”）
DESCRIBE.RESEARCHLAB3.GENERIC	暗影祭坛，沟通九幽，驾驭影魅之力，然风险难测。	2296	物品名:"暗影操控器"->默认 （“暗影祭坛”、“九幽”、“影魅之力”）
DESCRIBE.RESEARCHLAB3.BURNT	祭坛失控，反噬其主，终成废墟。	2297	物品名:"暗影操控器"->烧焦的 （“反噬其主”）
DESCRIBE.RESEARCHLAB4.GENERIC	聚灵法阵，能汇聚天地灵气，增幅符箓威能。	2301	物品名:"灵子分解器"->默认 （“聚灵法阵”、“增幅符箓”）
DESCRIBE.RESEARCHLAB4.BURNT	法阵核心过载，已然崩坏。	2302	物品名:"灵子分解器"->烧焦的 （“核心过载”）
DESCRIBE.RESURRECTIONSTATUE.GENERIC	替死傀儡，以血肉为引，可挡一次死劫，然有伤天和。	2306	物品名:"肉块雕像"->默认 （“替死傀儡”、“挡死劫”、“有伤天和”）
DESCRIBE.RESURRECTIONSTATUE.BURNT	傀儡已毁，劫数难逃。	2307	物品名:"肉块雕像"->烧焦的
DESCRIBE.RESURRECTIONSTONE	回魂仙石，蕴含生死法则之力，乃逆天改命之宝。	2309	物品名:"试金石" （“回魂仙石”、“生死法则”、“逆天改命”）
DESCRIBE.ROBIN.GENERIC	报春灵雀，其鸣可驱散冬日沉寂。	2312	物品名:"红雀"->默认 （“报春灵雀”）
DESCRIBE.ROBIN.HELD	灵雀在手，能感到其体内微弱的生机流转。	2313	物品名:"红雀"->拿在手里 （“生机流转”）
DESCRIBE.ROBIN_WINTER.GENERIC	雪精化雀，翎羽如冰晶，不惧严寒。	2317	物品名:"雪雀"->默认 （“雪精化雀”）
DESCRIBE.ROBIN_WINTER.HELD	此雀通体冰寒，却无恶意。	2318	物品名:"雪雀"->拿在手里
DESCRIBE.ROBOT_PUPPET	机关人儡，动作僵硬，似被无形丝线操控。	2320	single player  -- 物品名:"机器人傀儡" （“机关人儡”、“无形丝线操控”）
DESCRIBE.ROCK_LIGHT.GENERIC	地火熔岩池，炽热异常，乃炼器的绝佳火源。	2323	removed  -- 物品名:"熔岩坑"->默认 （“地火熔岩池”、“炼器火源”）
DESCRIBE.ROCK_LIGHT.OUT	地火暂熄，熔岩凝固，需待地脉能量重新汇聚。	2324	removed  -- 物品名:"熔岩坑"->熄灭 （“地脉能量重新汇聚”）
DESCRIBE.ROCK_LIGHT.LOW	地火式微，熔浆渐凝，火源不稳。	2325	removed  -- 物品名:"熔岩坑"->减弱
DESCRIBE.ROCK_LIGHT.NORMAL	地火稳定，热力充沛，正合淬炼之用。	2326	removed  -- 物品名:"熔岩坑"->正常
DESCRIBE.CAVEIN_BOULDER.GENERIC	封路巨石，其上似有禁制残留，需以巧劲破之。	2330	物品名:"落石"->默认 （“禁制残留”、“巧劲破之”）
DESCRIBE.CAVEIN_BOULDER.RAISED	巨石悬于穹顶，禁制完整，不可力敌。	2331	物品名:"落石"->悬空 （“禁制完整”）
DESCRIBE.ROCK	玄铁矿石？不，只是凡石，内含杂质颇多。	2333	物品名:"岩石" （“玄铁矿石？”、“杂质颇多”）
DESCRIBE.PETRIFIED_TREE	此木遭石化邪术，生机尽锁，万年不朽。	2334	物品名:"石化树" （“石化邪术”、“生机尽锁”）
DESCRIBE.ROCK_PETRIFIED_TREE	石化妖木，纹理诡异，触之有阴寒之感。	2335	物品名:"石化树" （“妖木”、“阴寒之感”）
DESCRIBE.ROCK_PETRIFIED_TREE_OLD	远古石化木，岁月气息浓郁。	2336	物品名:"远古石化树" （“岁月气息”）
DESCRIBE.ROCK_ICE.GENERIC	玄冰矿脉，寒气刺骨，是炼制冰系法器的材料。	2339	物品名:"迷你冰川"->默认 （“玄冰矿脉”、“冰系法器材料”）
DESCRIBE.ROCK_ICE.MELTED	玄冰消融，灵气散逸，已不堪大用。	2340	物品名:"迷你冰川"->融化了 （“灵气散逸”）
DESCRIBE.ROCK_ICE_MELTED	一滩寒水，需极寒之地方能重凝为玄冰。	2342	物品名:"融化的迷你冰川” （“极寒之地重凝”）
DESCRIBE.ICE	千年寒冰，可镇心魔，亦可保存灵物不腐。	2343	物品名:"冰” （“镇心魔”、“保存灵物”）
DESCRIBE.ROCKS	碎石若干，可铺路，亦可投掷扰敌。	2344	物品名:"石头” （“投掷扰敌”）
DESCRIBE.ROOK	发条石魔像，冲锋之势，有撼山之威。	2345	物品名:"发条战车” （“石魔像”、“撼山之威”）
DESCRIBE.ROPE	百炼草绳，坚韧异常，可缚低阶妖兽。	2346	物品名:"绳子” （“百炼草绳”、“缚妖兽”）
DESCRIBE.ROTTENEGG	腐卵，秽气滋生，可作毒媒，但风险甚大。	2347	物品名:"腐烂鸟蛋” （“秽气滋生”、“毒媒”）
DESCRIBE.ROYAL_JELLY	蜂王灵浆，一滴可延年益寿，乃疗伤圣药。	2348	物品名:"蜂王浆” （“灵浆”、“延年益寿”、“疗伤圣药”）
DESCRIBE.JELLYBEAN	七彩灵丹，虽为糖衣所裹，却蕴含精纯元气，可瞬复法力。	2349	物品名:"彩虹糖豆” （“七彩灵丹”、“瞬复法力”）
DESCRIBE.SADDLE_BASIC	御兽鞍，刻有简易驯兽符文，可助骑乘。	2350	物品名:"鞍具” （“御兽鞍”、“驯兽符文”）
DESCRIBE.SADDLE_RACE	追风宝鞍，镌刻疾风阵纹，能大幅提升灵兽脚力。	2351	物品名:"闪亮鞍具” （“追风宝鞍”、“疾风阵纹”）
DESCRIBE.SADDLE_WAR	撼地战鞍，符文闪耀，可激发坐骑战意，冲锋陷阵。	2352	物品名:"战争鞍具” （“撼地战鞍”、“激发战意”）
DESCRIBE.SADDLEHORN	解鞍角，轻轻一触便可卸下鞍具符文。	2353	物品名:"鞍角” （“解鞍角”、“卸下符文”）
DESCRIBE.SALTLICK	聚灵盐砖，妖兽舔食可稳固其躁动妖气，便于驯养。	2354	物品名:"舔盐块” （“聚灵盐砖”、“稳固妖气”）
DESCRIBE.BRUSH	通灵鬃刷，梳理灵兽毛发，可增亲昵，助其褪毛。	2355	物品名:"刷子” （“通灵鬃刷”、“增亲昵”、“助褪毛”）
DESCRIBE.SANITYROCK.ACTIVE	此碑竟能扰乱心神？倒是件邪门法宝	2358	物品名:"方尖碑"->激活了
DESCRIBE.SANITYROCK.INACTIVE	碑文黯淡，灵韵已失。	2359	物品名:"方尖碑"->没有激活
DESCRIBE.SAPLING.BURNING	凡木遇真火，自取灭亡。	2363	
DESCRIBE.SAPLING.WITHERED	连这点旱魃之气都承受不住，废物。	2364	
DESCRIBE.SAPLING.GENERIC	劣根凡木，也妄想成精？	2365	
DESCRIBE.SAPLING.PICKED	灵韵已失，与枯枝何异。	2366	
DESCRIBE.SAPLING.DISEASED	病弱草木，也配污王某法眼？	2367	
DESCRIBE.SAPLING.DISEASING	这秽气...倒是炼毒的好材料！	2368	
DESCRIBE.SCARECROW.GENERIC	稻草傀儡？倒是比那些蠢材有用些。	2372	物品名:"友善的稻草人"->默认 制造描述:"模仿最新的秋季时尚。"
DESCRIBE.SCARECROW.BURNING	烧吧，正好给王某炼点怨火。	2373	物品名:"友善的稻草人"->正在燃烧 制造描述:"模仿最新的秋季时尚。"
DESCRIBE.SCARECROW.BURNT	连灰烬都比你有用。	2374	物品名:"友善的稻草人"->烧焦的 制造描述:"模仿最新的秋季时尚。"
DESCRIBE.SCULPTINGTABLE.EMPTY	待王某雕个石儡看守洞府。	2378	物品名:"陶轮" 制造描述:"大理石在你手里将像黏土一样。"
DESCRIBE.SCULPTINGTABLE.BLOCK	顽石也敢抵抗王某法力？	2379	物品名:"陶轮"->锁住了 制造描述:"大理石在你手里将像黏土一样。"
DESCRIBE.SCULPTINGTABLE.SCULPTURE	哼，勉强可作洞府摆设	2380	物品名:"陶轮"->雕像做好了 制造描述:"大理石在你手里将像黏土一样。"
DESCRIBE.SCULPTINGTABLE.BURNT	烧过的石材正好炼制阵基	2381	物品名:"陶轮"->烧焦的 制造描述:"大理石在你手里将像黏土一样。"
DESCRIBE.SCULPTURE_KNIGHTHEAD	这石首...可炼为护法傀儡之首	2383	物品名:"可疑的大理石"
DESCRIBE.SCULPTURE_KNIGHTBODY.COVERED	被封印的石像，灵气内敛	2386	
DESCRIBE.SCULPTURE_KNIGHTBODY.UNCOVERED	何人胆敢破坏王某藏品？	2387	
DESCRIBE.SCULPTURE_KNIGHTBODY.FINISHED	修复完成，正好看守山门	2388	
DESCRIBE.SCULPTURE_KNIGHTBODY.READY	石中似有战魂苏醒	2389	
DESCRIBE.SCULPTURE_BISHOPHEAD	这石首...莫非是哪路小仙的头颅？	2391	物品名:"可疑的大理石"
DESCRIBE.SCULPTURE_BISHOPBODY.COVERED	新不新不重要，能炼器就行。	2394	物品名:"大理石雕像"->被盖住了-三基佬雕像可以敲大理石的时候
DESCRIBE.SCULPTURE_BISHOPBODY.UNCOVERED	还缺最后一块...定是被贼人窃去！	2395	物品名:"大理石雕像"->没有被盖住-三基佬雕像被开采后
DESCRIBE.SCULPTURE_BISHOPBODY.FINISHED	修复完了也不过是死物。	2396	物品名:"大理石雕像"->三基佬雕像修好了
DESCRIBE.SCULPTURE_BISHOPBODY.READY	石中圣光涌动...要现形了...	2397	物品名:"大理石雕像"->准备好的 满的
DESCRIBE.SCULPTURE_ROOKNOSE	这石料...似有星辰气息	2399	物品名:"可疑的大理石"
DESCRIBE.SCULPTURE_ROOKBODY.COVERED	装神弄鬼的石雕。	2402	物品名:"大理石雕像"->被盖住了-三基佬雕像可以敲大理石的时候
DESCRIBE.SCULPTURE_ROOKBODY.UNCOVERED	此物...或可炼为飞行法器	2403	物品名:"大理石雕像"->没有被盖住-三基佬雕像被开采后
DESCRIBE.SCULPTURE_ROOKBODY.FINISHED	修补完成，给童儿当练功靶子	2404	物品名:"大理石雕像"->三基佬雕像修好了
DESCRIBE.SCULPTURE_ROOKBODY.READY	石中巨兽要苏醒了！	2405	物品名:"大理石雕像"->准备好的 满的
DESCRIBE.GARGOYLE_HOUND	石犬也敢龇牙？正好炼为看门傀儡	2407	
DESCRIBE.GARGOYLE_WEREPIG	石猪雕工尚可，可惜灵性不足	2408	
DESCRIBE.SEEDS	凡间草种，也配入我洞天？	2409	
DESCRIBE.SEEDS_COOKED	烤熟的种子...连喂灵宠都不配	2410	
DESCRIBE.SEWING_KIT	粗劣针线，也敢称修补之术？	2411	
DESCRIBE.SEWING_TAPE	勉强可用来修补法衣	2412	
DESCRIBE.SHOVEL	掘地三尺，正好找寻炼器材料	2413	
DESCRIBE.SILK	蛛妖精丝？倒是炼制捆仙索的好材料	2414	
DESCRIBE.SKELETON	连白骨成精的资质都没有	2415	
DESCRIBE.SCORCHED_SKELETON	雷击枯骨...正好炼制阴雷符	2416	
DESCRIBE.SKULLCHEST	这邪气...正合王某修炼魔功	2417	
DESCRIBE.SMALLBIRD.GENERIC	灵雀幼雏，羽翼未丰，需小心看护。	2420	物品名:"小鸟"->默认 （"灵雀幼雏"）
DESCRIBE.SMALLBIRD.HUNGRY	此雀饥鸣索食，灵性初显。	2421	物品名:"小鸟"->有点饿了 （"饥鸣索食"）
DESCRIBE.SMALLBIRD.STARVING	幼雀饥火攻心，再不得食恐伤其根基。	2422	物品名:"小鸟"->挨饿 （"饥火攻心"、"伤其根基"）
DESCRIBE.SMALLBIRD.SLEEPING	灵雀蛰眠，正在蓄养元气。	2423	物品名:"小鸟"->睡着了 （"蛰眠"、"蓄养元气"）
DESCRIBE.SMALLMEAT	小块兽肉，蕴含微薄气血，可作饵食。	2425	物品名:"小肉" （"微薄气血"、"饵食"）
DESCRIBE.SMALLMEAT_DRIED	风干肉条，便于携带，可喂食灵宠。	2426	物品名:"小风干肉" （"喂食灵宠"）
DESCRIBE.SPAT	钢甲岩羊？此兽吞吐金石之气，甲壳坚不可摧。	2427	物品名:"钢羊" （"钢甲岩羊"、"吞吐金石之气"）
DESCRIBE.SPEAR	凡铁长矛，锋刃尚可，对付寻常妖兽足矣。	2428	物品名:"长矛" （"凡铁"、"寻常妖兽"）
DESCRIBE.SPEAR_WATHGRITHR	西方战神的黄金矛？其上附有破甲真言。	2429	物品名:"战斗长矛" （"破甲真言"）
DESCRIBE.WATHGRITHRHAT	女武神战盔，据说能获得独角兽的祝福。	2430	物品名:"战斗头盔" （"女武神战盔"、"独角兽祝福"）
DESCRIBE.SPIDER.DEAD	蜘蛛尸身，毒腺尚存，可入药。	2433	物品名:"蜘蛛"->死了 （"毒腺尚存，可入药"）
DESCRIBE.SPIDER.GENERIC	地穴毒蛛，獠牙带煞，需小心其毒液。	2434	物品名:"蜘蛛"->默认 （"地穴毒蛛"、"獠牙带煞"）
DESCRIBE.SPIDER.SLEEPING	毒蛛蛰伏，此时正是采集毒液的好时机。	2435	物品名:"蜘蛛"->睡着了 （"采集毒液"）
DESCRIBE.SPIDERDEN	蛛魔巢穴，阴煞之气汇聚，内藏蛛卵无数。	2437	物品名:"蜘蛛巢" （"蛛魔巢穴"、"阴煞之气"）
DESCRIBE.SPIDEREGGSACK	蛛卵囊，生机勃勃，若处置不当恐生祸端。	2438	物品名:"蜘蛛卵" （"蛛卵囊"、"生机勃勃"）
DESCRIBE.SPIDERGLAND	蜘蛛毒囊，是炼制解毒丹或剧毒的重要材料。	2439	物品名:"蜘蛛腺" （"解毒丹"、"剧毒材料"）
DESCRIBE.SPIDERHAT	以蛛魔精魄炼制的帽子，戴上后可令群蛛误认为同类。	2440	物品名:"蜘蛛帽" （"蛛魔精魄"、"误认为同类"）
DESCRIBE.SPIDERQUEEN	蛛后降临！此妖已修炼成精，统御万千蛛子蛛孙。	2441	物品名:"蜘蛛女王" （"蛛后"、"修炼成精"）
DESCRIBE.SPIDER_WARRIOR.DEAD	蛛将已毙，其毒囊尚可一用。	2444	物品名:"蜘蛛战士"->死了 （"蛛将"、"毒囊可用"）
DESCRIBE.SPIDER_WARRIOR.GENERIC	蛛魔战将，甲壳坚硬，獠牙淬毒，需谨慎应对。	2445	物品名:"蜘蛛战士"->默认 （"蛛魔战将"、"谨慎应对"）
DESCRIBE.SPIDER_WARRIOR.SLEEPING	蛛将蛰伏，气息内敛，此时不宜惊动。	2446	物品名:"蜘蛛战士"->睡着了 （"气息内敛"、"不宜惊动"）
DESCRIBE.SPOILED_FOOD	食物灵气尽失，已生秽气，不可再食。	2448	物品名:"腐烂物" （"灵气尽失"、"生秽气"）
DESCRIBE.STAGEHAND.AWAKE	戏台傀儡手？其上附有操控咒法，会阻碍前行。	2451	物品名:"舞台之手"->醒了 （"戏台傀儡手"、"操控咒法"）
DESCRIBE.STAGEHAND.HIDING	傀儡手隐于台下，伺机而动。	2452	物品名:"舞台之手"->藏起来了 （"伺机而动"）
DESCRIBE.STATUE_MARBLE.GENERIC	大理石雕像，雕工尚可，却无灵韵。	2456	物品名:"大理石雕像"->默认
DESCRIBE.STATUE_MARBLE.TYPE1	持剑武士像，姿态威严，可作装饰。	2457	物品名:"大理石雕像"->类型1 （"持剑武士像"）
DESCRIBE.STATUE_MARBLE.TYPE2	沉思学者像，或许能带来一丝宁静。	2458	物品名:"大理石雕像"->类型2 （"沉思学者像"）
DESCRIBE.STATUE_MARBLE.TYPE3	禽鸟浴泉像，造型别致，富有生趣。	2459	bird bath type statue  -- 物品名:"大理石雕像"->类型3 （"禽鸟浴泉像"）
DESCRIBE.STATUEHARP	无头竖琴雕像，造型诡异，似有未散执念。	2461	物品名:"竖琴雕像" （"未散执念"）
DESCRIBE.STATUEMAXWELL	麦斯威尔的石像，雕琢得倒有几分神韵。	2462	物品名:"麦斯威尔雕像" （"几分神韵"）
DESCRIBE.STEELWOOL	百炼钢绒，质地特殊，或可用于打磨法器。	2463	物品名:"钢丝绵" （"百炼钢绒"、"打磨法器"）
DESCRIBE.STINGER	毒蜂尾针，尖锐无比，是制作暗器的好材料。	2464	物品名:"蜂刺" （"制作暗器"）
DESCRIBE.STRAWHAT	辟暑草冠，编织时混入了清凉灵草。	2465	物品名:"草帽" （"辟暑草冠"、"清凉灵草"）
DESCRIBE.STUFFEDEGGPLANT	灵茄镶宝（肉），虽是素食，却也滋味丰富。	2466	物品名:"酿茄子" （"灵茄镶宝"）
DESCRIBE.SWEATERVEST	犬牙皮袄，保暖效果尚可，样式古朴。	2467	物品名:"犬牙背心" （"犬牙皮袄"）
DESCRIBE.REFLECTIVEVEST	流光法衣，可折射部分炎阳之力。	2468	物品名:"清凉夏装" （"流光法衣"、"折射炎阳之力"）
DESCRIBE.HAWAIIANSHIRT	夏炎彩衫，花纹艳丽，穿着它心情似乎会轻松些。	2469	物品名:"花衬衫" （"夏炎彩衫"）
DESCRIBE.TAFFY	凝蜜太妃糖，过甜腻口，偶尔食之无妨。	2470	物品名:"太妃糖" （"凝蜜太妃糖"）
DESCRIBE.TALLBIRD	长脚灵鹳，领地意识极强，其喙锋利可穿金石。	2471	物品名:"高脚鸟" （"长脚灵鹳"、"喙锋利"）
DESCRIBE.TALLBIRDEGG	灵鹳蛋，蛋壳坚硬如铁，内蕴生命精华。	2472	物品名:"高脚鸟蛋" （"灵鹳蛋"、"生命精华"）
DESCRIBE.TALLBIRDEGG_COOKED	煎灵鹳蛋，香气扑鼻，营养丰富。	2473	物品名:"煎高脚鸟蛋"
DESCRIBE.TALLBIRDEGG_CRACKED.COLD	温度过低，灵鹳胚胎生机凝滞，孵化受阻。	2476	物品名:"高脚鸟蛋"->过冷 （"生机凝滞"）
DESCRIBE.TALLBIRDEGG_CRACKED.GENERIC	灵鹳蛋内生机活跃，即将破壳。	2477	物品名:"孵化中的高脚鸟蛋"->默认 （"生机活跃"）
DESCRIBE.TALLBIRDEGG_CRACKED.HOT	环境过热，蛋内水分流失，恐伤及雏鸟根基。	2478	物品名:"高脚鸟蛋"->过热 （"伤及根基"）
DESCRIBE.TALLBIRDEGG_CRACKED.LONG	灵鹳孵化需汲取天地灵气，急不得。	2479	物品名:"孵化中的高脚鸟蛋"->还需很久 （"汲取天地灵气"）
DESCRIBE.TALLBIRDEGG_CRACKED.SHORT	蛋壳灵光流转，破壳在即。	2480	物品名:"孵化中的高脚鸟蛋"->很快了 （"灵光流转"）
DESCRIBE.TALLBIRDNEST.GENERIC	灵鹳巢，一枚蕴含生命精华的蛋静置其中。	2484	物品名:"高脚鸟巢"->默认 （"生命精华"）
DESCRIBE.TALLBIRDNEST.PICKED	巢中已空，灵鹳蛋已被取走。	2485	物品名:"高脚鸟巢"->被采完了
DESCRIBE.TEENBIRD.GENERIC	灵鹳幼雏，虽腿脚未长开，已显峥嵘。	2489	物品名:"小高脚鸟"->默认 （"灵鹳幼雏"、"显峥嵘"）
DESCRIBE.TEENBIRD.HUNGRY	幼鹳饥鸣，需喂食以助其成长。	2490	物品名:"小高脚鸟"->有点饿了 （"需喂食助成长"）
DESCRIBE.TEENBIRD.STARVING	幼鹳元气大伤，若再不得食恐有性命之虞。	2491	物品名:"小高脚鸟"->挨饿 （"元气大伤"、"性命之虞"）
DESCRIBE.TEENBIRD.SLEEPING	幼鹳沉睡，正于梦中锤炼妖骨。	2492	物品名:"小高脚鸟"->睡着了 （"锤炼妖骨"）
DESCRIBE.TELEPORTATO_BASE.ACTIVE	破界法阵已激活，空间通道稳定，可穿梭往来。	2496	single player  -- 物品名:"木制装置"->激活了 （"破界法阵"、"空间通道"）
DESCRIBE.TELEPORTATO_BASE.GENERIC	一座古老的传送法阵基座，符文玄奥。	2497	single player  -- 物品名:"木制装置"->默认 （"传送法阵基座"、"符文玄奥"）
DESCRIBE.TELEPORTATO_BASE.LOCKED	法阵核心残缺，需集齐所有部件方能运转。	2498	single player  -- 物品名:"木制装置"->锁住了 （"法阵核心残缺"）
DESCRIBE.TELEPORTATO_BASE.PARTIAL	法阵部件已集齐大半，空间波动渐显。	2499	single player  -- 物品名:"木制装置"->部分完成 （"空间波动渐显"）
