path	original	line	comment
DESCRIBE.REEDS.PICKED	可用之材已尽数收取。	2279	物品名:"芦苇"->被采完了
DESCRIBE.RELIC	此物古意盎然，或为前人遗宝。	2281	物品名:"遗物"
DESCRIBE.RUINS_RUBBLE	此墟虽毁，尚可修复如初。	2282	物品名:"损毁的废墟"
DESCRIBE.RUBBLE	不过寻常碎石，无甚用处。	2283	物品名:"碎石"
DESCRIBE.RESEARCHLAB.GENERIC	此器玄妙，可助参悟天道。	2286	物品名:"科学机器"->默认 制造描述:"解锁新的合成配方！"
DESCRIBE.RESEARCHLAB.BURNT	器毁道消，再难窥得天机。	2287	物品名:"科学机器"->烧焦的 制造描述:"解锁新的合成配方！"
DESCRIBE.RESEARCHLAB2.GENERIC	此阵玄奥，可窥造化之妙。	2291	物品名:"炼金引擎"->默认 制造描述:"解锁更多合成配方！"
DESCRIBE.RESEARCHLAB2.BURNT	旧阵虽毁，新道可期。	2292	物品名:"炼金引擎"->烧焦的 制造描述:"解锁更多合成配方！"
DESCRIBE.RESEARCHLAB3.GENERIC	此器竟能操控暗影，不知是福是祸...	2296	物品名:"暗影操控器"->默认 制造描述:"法力无边"
DESCRIBE.RESEARCHLAB3.BURNT	无论何等玄妙，终究难逃劫火。	2297	物品名:"暗影操控器"->烧焦的 制造描述:"崩坏的仙法"
DESCRIBE.RESEARCHLAB4.GENERIC	灵子分解...此名虽俗，却暗合天道至理。	2301	物品名:"灵子分解器"->默认 制造描述:"增强高礼帽的魔力。"
DESCRIBE.RESEARCHLAB4.BURNT	器毁灵散，可惜了...	2302	物品名:"灵子分解器"->烧焦的 制造描述:"增强高礼帽的魔力。"
DESCRIBE.RESURRECTIONSTATUE.GENERIC	血肉塑形，竟能通灵...此术倒是诡异。	2306	物品名:"肉块雕像"->默认 制造描述:"以肉的力量让你重生。"
DESCRIBE.RESURRECTIONSTATUE.BURNT	血肉尽焚，灵性全失。	2307	物品名:"肉块雕像"->烧焦的 制造描述:"以肉的力量让你重生。"
DESCRIBE.RESURRECTIONSTONE	此石蕴含生死玄机，可通阴阳两界。	2309	物品名:"试金石"
DESCRIBE.ROBIN.GENERIC	此鸟现世，莫非寒冬将尽？	2312	物品名:"红雀"->默认
DESCRIBE.ROBIN.HELD	此禽倒是安分，可暂栖袖中。	2313	物品名:"红雀"->拿在手里
DESCRIBE.ROBIN_WINTER.GENERIC	冰雪之境竟有生灵，倒是稀奇。	2317	物品名:"雪雀"->默认
DESCRIBE.ROBIN_WINTER.HELD	羽柔如絮，不惧严寒。	2318	物品名:"雪雀"->拿在手里
DESCRIBE.ROBOT_PUPPET	此物灵机被封，形同傀儡。	2320	single player  -- 物品名:"雪雀"
DESCRIBE.ROCK_LIGHT.GENERIC	此坑岩浆翻涌，酷似地心炎狱。	2323	removed  -- 物品名:"熔岩坑"->默认
DESCRIBE.ROCK_LIGHT.OUT	岩壳薄弱，恐有崩塌之危。	2324	removed  -- 物品名:"熔岩坑"->出去？外面？
DESCRIBE.ROCK_LIGHT.LOW	岩浆渐凝，覆以石衣。	2325	removed  -- 物品名:"熔岩坑"->低？
DESCRIBE.ROCK_LIGHT.NORMAL	地火平稳，倒是炼器良处。	2326	removed  -- 物品名:"熔岩坑"->普通
DESCRIBE.CAVEIN_BOULDER.GENERIC	此石虽重，尚在力举范围之内。	2330	物品名:"岩石"->默认
DESCRIBE.CAVEIN_BOULDER.RAISED	悬空过高，难以触及。	2331	物品名:"岩石"->提高了？
DESCRIBE.ROCK	此石沉重，非纳物袋可容。	2333	物品名:"岩石"
DESCRIBE.PETRIFIED_TREE	此木石化，似遭天劫。	2334	物品名:"岩石"
DESCRIBE.ROCK_PETRIFIED_TREE	形貌狰狞，煞气森然。	2335	物品名:"石化树"
DESCRIBE.ROCK_PETRIFIED_TREE_OLD	古木化石，历尽沧桑。	2336	物品名:"岩石"
DESCRIBE.ROCK_ICE.GENERIC	寒气逼人，倒是修炼冰系功法的好去处。	2339	物品名:"迷你冰川"->默认
DESCRIBE.ROCK_ICE.MELTED	寒冰消融，待重凝后方可再用。	2340	物品名:"迷你冰川"->融化了
DESCRIBE.ROCK_ICE_MELTED	寒冰消融，待重凝后方可再用。	2342	物品名:"融化的迷你冰川"
DESCRIBE.ICE	此冰寒气内敛，可作炼丹之用。	2343	物品名:"冰"
DESCRIBE.ROCKS	此石质地尚可，可炼器用。	2344	物品名:"石头"
DESCRIBE.ROOK	此傀儡战车，威势不凡。	2345	物品名:"发条战车"
DESCRIBE.ROPE	草绳虽简，却有大用。	2346	物品名:"绳子" 制造描述:"紧密编成的草绳，非常有用。"
DESCRIBE.ROTTENEGG	秽气冲天，当远离之。	2347	物品名:"腐烂鸟蛋"
DESCRIBE.ROYAL_JELLY	蜂王灵浆，大补之物。	2348	物品名:"蜂王浆"
DESCRIBE.JELLYBEAN	此丹色泽艳丽，不知药效如何。	2349	物品名:"彩虹糖豆"
DESCRIBE.SADDLE_BASIC	有此鞍具，可驭灵兽。	2350	物品名:"鞍具" 制造描述:"你坐在动物身上。仅仅是理论上。"
DESCRIBE.SADDLE_RACE	此鞍流光溢彩，当非凡品。	2351	物品名:"闪亮鞍具" 制造描述:"抵消掉完成目标所花费的时间。或许。"
DESCRIBE.SADDLE_WAR	战鞍杀气凛然，正合我用。	2352	物品名:"战争鞍具" 制造描述:"战场首领的王位。"
DESCRIBE.SADDLEHORN	此角可解鞍具之缚。	2353	物品名:"鞍角" 制造描述:"把鞍具撬开。"
DESCRIBE.SALTLICK	此盐块灵气稀薄，仅堪兽用。	2354	物品名:"舔盐块" 制造描述:"好好喂养你家的牲畜。"
DESCRIBE.BRUSH	此刷可理灵兽毛发。	2355	物品名:"刷子" 制造描述:"减缓皮弗娄牛毛发的生长速度。"
DESCRIBE.SANITYROCK.ACTIVE	此碑煞气冲天，恐非善地！	2358	物品名:"方尖碑"->激活了
DESCRIBE.SANITYROCK.INACTIVE	碑体残缺，似有玄机未显。	2359	物品名:"方尖碑"->没有激活
DESCRIBE.SAPLING.BURNING	火势迅猛，此木危矣！	2363	物品名:"树苗"->正在燃烧
DESCRIBE.SAPLING.WITHERED	若施以寒露，或可复其生机。	2364	物品名:"树苗"->枯萎了
DESCRIBE.SAPLING.GENERIC	幼木虽微，亦有参天之志。	2365	物品名:"树苗"->默认
DESCRIBE.SAPLING.PICKED	枝叶尽去，徒留残枝。	2366	物品名:"树苗"->被采完了
DESCRIBE.SAPLING.DISEASED	此木病气缠身，恐难久存。	2367	removed  -- 物品名:"树苗"->生病了
DESCRIBE.SAPLING.DISEASING	木气紊乱，似有异变。	2368	removed  -- 物品名:"树苗"->正在生病？？
DESCRIBE.SCARECROW.GENERIC	此草人可驱飞禽，倒也算实用。	2372	物品名:"友善的稻草人"->默认 制造描述:"模仿最新的秋季时尚。"
DESCRIBE.SCARECROW.BURNING	草人焚毁，竟引飞禽觊觎？	2373	物品名:"友善的稻草人"->正在燃烧 制造描述:"模仿最新的秋季时尚。"
DESCRIBE.SCARECROW.BURNT	草人已成焦炭，再无驱鸟之效。	2374	物品名:"友善的稻草人"->烧焦的 制造描述:"模仿最新的秋季时尚。"
DESCRIBE.SCULPTINGTABLE.EMPTY	此轮可塑灵材，当可雕琢法器。	2378	物品名:"陶轮" 制造描述:"大理石在你手里将像黏土一样！"
DESCRIBE.SCULPTINGTABLE.BLOCK	灵材已备，静待雕琢。	2379	物品名:"陶轮"->锁住了 制造描述:"大理石在你手里将像黏土一样！"
DESCRIBE.SCULPTINGTABLE.SCULPTURE	巧夺天工，堪作法器胚胎。	2380	物品名:"陶轮"->雕像做好了 制造描述:"大理石在你手里将像黏土一样！"
DESCRIBE.SCULPTINGTABLE.BURNT	器毁材废，前功尽弃。	2381	物品名:"陶轮"->烧焦的 制造描述:"大理石在你手里将像黏土一样！"
DESCRIBE.SCULPTURE_KNIGHTHEAD	此首级雕像残缺，不知其躯何在？	2383	物品名:"可疑的大理石"
DESCRIBE.SCULPTURE_KNIGHTBODY.COVERED	此像形貌古怪，似藏玄机。	2386	物品名:"大理石雕像"->被盖住了-三基佬雕像可以敲大理石的时候
DESCRIBE.SCULPTURE_KNIGHTBODY.UNCOVERED	不知是何方高人将其封印于此。	2387	物品名:"大理石雕像"->没有被盖住-三基佬雕像被开采后
DESCRIBE.SCULPTURE_KNIGHTBODY.FINISHED	三像归位，封印已成。	2388	物品名:"大理石雕像"->三基佬雕像修好了
DESCRIBE.SCULPTURE_KNIGHTBODY.READY	像内隐有异动，恐生变故。	2389	物品名:"大理石雕像"->准备好的 满的
DESCRIBE.SCULPTURE_BISHOPHEAD	此石雕首级，不知是何方修士遗蜕？	2391	物品名:"可疑的大理石"
DESCRIBE.SCULPTURE_BISHOPBODY.COVERED	此像崭新如初，不似古物。	2394	物品名:"大理石雕像"->被盖住了-三基佬雕像可以敲大理石的时候
DESCRIBE.SCULPTURE_BISHOPBODY.UNCOVERED	尚缺关键残片，难以复原全貌。	2395	物品名:"大理石雕像"->没有被盖住-三基佬雕像被开采后
DESCRIBE.SCULPTURE_BISHOPBODY.FINISHED	三像归位，不知可会引发异变？	2396	物品名:"大理石雕像"->三基佬雕像修好了
DESCRIBE.SCULPTURE_BISHOPBODY.READY	像中隐现生机，恐有变故！	2397	物品名:"大理石雕像"->准备好的 满的
DESCRIBE.SCULPTURE_ROOKNOSE	此物来历不明，恐有蹊跷。	2399	物品名:"可疑的大理石"
DESCRIBE.SCULPTURE_ROOKBODY.COVERED	此乃大理石雕像，形制古朴。	2402	物品名:"大理石雕像"->被盖住了-三基佬雕像可以敲大理石的时候
DESCRIBE.SCULPTURE_ROOKBODY.UNCOVERED	此物灵气内敛，不知有何妙用？	2403	物品名:"大理石雕像"->没有被盖住-三基佬雕像被开采后
DESCRIBE.SCULPTURE_ROOKBODY.FINISHED	三像归位，封印已成。	2404	物品名:"大理石雕像"->三基佬雕像修好了
DESCRIBE.SCULPTURE_ROOKBODY.READY	像中隐有异动，恐生变故！	2405	物品名:"大理石雕像"->准备好的 满的
DESCRIBE.GARGOYLE_HOUND	此物煞气隐现，不宜久观。	2407	物品名:"可疑的月岩"
DESCRIBE.GARGOYLE_WEREPIG	形似死物，却暗藏生机。如生。	2408	物品名:"可疑的月岩"
DESCRIBE.SEEDS	每灵种虽小，或可培植。	2409	物品名:"种子"
DESCRIBE.SEEDS_COOKED	聊胜于无，暂且充饥！	2410	物品名:"烤种子"
DESCRIBE.SEWING_KIT	针线细活，非我所长。！	2411	物品名:"针线包" 制造描述:"缝补受损的衣物。"
DESCRIBE.SEWING_TAPE	修补尚算牢固。	2412	物品名:"可靠的胶布" 制造描述:"缝补受损的衣物。"
DESCRIBE.SHOVEL	地底之物，福祸难料。	2413	物品名:"铲子" 制造描述:"挖掘各种各样的东西。"
DESCRIBE.SILK	蛛丝？倒似那妖蛛洞窟所见。	2414	物品名:"蜘蛛丝"
DESCRIBE.SKELETON	枯骨一具，怨念未散。	2415	物品名:"骷髅"
DESCRIBE.SCORCHED_SKELETON	雷火焚身，死前必遭大劫。	2416	物品名:"易碎骷髅"
DESCRIBE.SKULLCHEST	启之恐生变故。	2417	removed  -- 物品名:"骷髅箱"
DESCRIBE.SMALLBIRD.GENERIC	灵禽幼雏。	2420	物品名:"小鸟"->默认
DESCRIBE.SMALLBIRD.HUNGRY	似需喂食。	2421	物品名:"小鸟"->有点饿了
DESCRIBE.SMALLBIRD.STARVING	饥态已现。	2422	物品名:"小鸟"->挨饿
DESCRIBE.SMALLBIRD.SLEEPING	神敛气沉。	2423	物品名:"小鸟"->睡着了
DESCRIBE.SMALLMEAT	些许兽肉，勉强可食。	2425	物品名:"小肉"
DESCRIBE.SMALLMEAT_DRIED	肉干虽小，能备不时之需。	2426	物品名:"小风干肉"
DESCRIBE.SPAT	此妖兽戾气颇重。	2427	物品名:"钢羊"
DESCRIBE.SPEAR	分量不足。	2428	物品名:"长矛" 制造描述:"使用尖的那一端。"
DESCRIBE.SPEAR_WATHGRITHR	不合吾用。	2429	物品名:"战斗长矛" 制造描述:"黄金使它更锋利。"
DESCRIBE.WATHGRITHRHAT	此盔形制特异...	2430	物品名:"战斗头盔" 制造描述:"独角兽是你的保护神。"
DESCRIBE.SPIDER.DEAD	蛛毒未散，需小心处理。！	2433	物品名:"蜘蛛"->死了
DESCRIBE.SPIDER.GENERIC	八足毒物，避之为上。	2434	物品名:"蜘蛛"->默认
DESCRIBE.SPIDER.SLEEPING	趁其蛰伏，速离为妙。	2435	物品名:"蜘蛛"->睡着了
DESCRIBE.SPIDERDEN	毒蛛巢穴，不宜靠近。	2437	物品名:"蜘蛛巢"
DESCRIBE.SPIDEREGGSACK	蛛卵蕴毒，当以真火焚之。	2438	物品名:"蜘蛛卵" 制造描述:"跟你的朋友寻求点帮助。"
DESCRIBE.SPIDERGLAND	毒囊虽秽，或可入药。	2439	物品名:"蜘蛛腺"
DESCRIBE.SPIDERHAT	蛛毒已除，然秽气犹存。	2440	物品名:"蜘蛛帽" 制造描述:"蜘蛛们会喊你\"妈妈\"。"
DESCRIBE.SPIDERQUEEN	此等妖蛛，已近化形之境。	2441	物品名:"蜘蛛女王"
DESCRIBE.SPIDER_WARRIOR.DEAD	此患已除。	2444	物品名:"蜘蛛战士"->死了
DESCRIBE.SPIDER_WARRIOR.GENERIC	不过朱家护院小妖。	2445	物品名:"蜘蛛战士"->默认
DESCRIBE.SPIDER_WARRIOR.SLEEPING	当避其锋芒。	2446	物品名:"蜘蛛战士"->睡着了
DESCRIBE.SPOILED_FOOD	秽气郁结，已生腐毒。	2448	物品名:"腐烂物"
DESCRIBE.STAGEHAND.AWAKE	此物阴气森然，切莫以血肉触碰。	2451	物品名:"舞台之手"->醒了
DESCRIBE.STAGEHAND.HIDING	阴煞潜伏，恐生变故..	2452	物品名:"舞台之手"->藏起来了
DESCRIBE.STATUE_MARBLE.GENERIC	石雕一座，灵气内敛...	2456	物品名:"大理石雕像"->默认
DESCRIBE.STATUE_MARBLE.TYPE1	心神守一，莫被外邪所侵！	2457	物品名:"大理石雕像"->类型1
DESCRIBE.STATUE_MARBLE.TYPE2	形似凡物，实则暗藏玄机...	2458	物品名:"大理石雕像"->类型2
DESCRIBE.STATUE_MARBLE.TYPE3	此等雕工，莫非上古修士手笔？	2459	bird bath type statue  -- 物品名:"大理石雕像"
DESCRIBE.STATUEHARP	此雕像首级残缺，恐有蹊跷...	2461	物品名:"竖琴雕像"
DESCRIBE.STATUEMAXWELL	形似而神非，当是赝品。	2462	物品名:"麦斯威尔雕像"
DESCRIBE.STEELWOOL	凡铁织就，不堪大用。	2463	物品名:"钢丝绵"
DESCRIBE.STINGER	毒针锋锐，可炼法器。	2464	物品名:"蜂刺"
DESCRIBE.STRAWHAT	寻常草笠，聊避暑气。	2465	物品名:"草帽" 制造描述:"帮助你保持清凉干爽。"
DESCRIBE.STUFFEDEGGPLANT	灵蔬充膳，勉强入口。	2466	物品名:"酿茄子"
DESCRIBE.SWEATERVEST	粗制皮甲，防御有限。	2467	物品名:"犬牙背心" 制造描述:"粗糙，但挺时尚。"
DESCRIBE.REFLECTIVEVEST	冰蚕丝织？倒有几分清凉之效。	2468	物品名:"清凉夏装" 制造描述:"穿上这件时尚的背心，让你神清气爽。"
DESCRIBE.HAWAIIANSHIRT	花哨无用。	2469	物品名:"花衬衫" 制造描述:"适合夏日穿着，或在周五便装日穿着。"
DESCRIBE.TAFFY	凡俗甜食，不含灵气。	2470	物品名:"太妃糖"
DESCRIBE.TALLBIRD	妖禽颈长，宜远观。	2471	物品名:"高脚鸟"
DESCRIBE.TALLBIRDEGG	禽卵生机未绝...	2472	物品名:"高脚鸟蛋"
DESCRIBE.TALLBIRDEGG_COOKED	勉强可补气血。	2473	物品名:"煎高脚鸟蛋"
DESCRIBE.TALLBIRDEGG_CRACKED.COLD	寒气侵体，生机凝滞...	2476	物品名:"冻伤"->冷了
DESCRIBE.TALLBIRDEGG_CRACKED.GENERIC	卵中生机渐盛，破壳在即。	2477	物品名:"孵化中的高脚鸟蛋"->默认
DESCRIBE.TALLBIRDEGG_CRACKED.HOT	阳气过盛，恐伤胚胎。	2478	物品名:"中暑"->热了
DESCRIBE.TALLBIRDEGG_CRACKED.LONG	此卵孕育非俗物，需静待机缘。...	2479	物品名:"孵化中的高脚鸟蛋"->还需要很久
DESCRIBE.TALLBIRDEGG_CRACKED.SHORT	气机勃发，顷刻将出！	2480	物品名:"孵化中的高脚鸟蛋"->很快了
DESCRIBE.TALLBIRDNEST.GENERIC	此巢灵气氤氲，必非凡品	2484	物品名:"高脚鸟巢"->默认
DESCRIBE.TALLBIRDNEST.PICKED	巢中灵气已散，徒留空壳	2485	物品名:"高脚鸟巢"->被采完了
DESCRIBE.TEENBIRD.GENERIC	此禽尚未长成。	2489	物品名:"小高脚鸟"->默认
DESCRIBE.TEENBIRD.HUNGRY	饥鸣不已。	2490	物品名:"小高脚鸟"->有点饿了
DESCRIBE.TEENBIRD.STARVING	目现凶芒。	2491	物品名:"小高脚鸟"->挨饿
DESCRIBE.TEENBIRD.SLEEPING	闭目养神。	2492	物品名:"小高脚鸟"->睡着了
DESCRIBE.TELEPORTATO_BASE.ACTIVE	此物已成，可作遁地法器！	2496	single player  -- 物品名:"木制装置"->激活了
DESCRIBE.TELEPORTATO_BASE.GENERIC	此物似有破界之能..	2497	single player  -- 物品名:"木制装置"->默认
DESCRIBE.TELEPORTATO_BASE.LOCKED	尚缺关键禁制，未能激发	2498	single player  -- 物品名:"木制装置"->锁住了
DESCRIBE.TELEPORTATO_BASE.PARTIAL	禁制将成，只差最后一步	2499	single player  -- 物品名:"木制装置"->已经有部分了
DESCRIBE.TELEPORTATO_BOX	此物...竟含空间法则？	2501	single player  -- 物品名:"盒状装置"
DESCRIBE.TELEPORTATO_CRANK	看似凡铁，却暗藏乾坤。	2502	single player  -- 物品名:"曲柄装置"
DESCRIBE.TELEPORTATO_POTATO	非金非玉，材质古怪...	2503	single player  -- 物品名:"金属土豆状装置"
DESCRIBE.TELEPORTATO_RING	虚空之环，大有玄机。	2504	single player  -- 物品名:"环状装置"
DESCRIBE.TELESTAFF	破空而行，需消耗何等灵力？	2505	物品名:"传送魔杖" 制造描述:"穿越空间的法杖！时间要另外收费。"
DESCRIBE.TENT.GENERIC	打坐调息，可恢复神识	2508	物品名:"帐篷"->默认 制造描述:"回复理智值，但要花费时间并导致饥饿。"
DESCRIBE.TENT.BURNT	灵气尽散，已无用处	2509	物品名:"帐篷"->烧焦的 制造描述:"回复理智值，但要花费时间并导致饥饿。"
DESCRIBE.SIESTAHUT.GENERIC	此篷可避三阳真火，助人守心凝神	2513	物品名:"遮阳篷"->默认 制造描述:"躲避烈日，回复理智值。"
DESCRIBE.SIESTAHUT.BURNT	禁制已破，难挡烈日炎威	2514	物品名:"遮阳篷"->烧焦的 制造描述:"躲避烈日，回复理智值。"
DESCRIBE.TENTACLE	此物凶险异常。	2516	物品名:"触手"
DESCRIBE.TENTACLESPIKE	尖利且附粘液。	2517	物品名:"触手尖刺"
DESCRIBE.TENTACLESPOTS	未曾见过的妖物。	2518	物品名:"触手皮"
DESCRIBE.TENTACLE_PILLAR	巨型触手，滑腻非常。	2519	物品名:"大触手"
DESCRIBE.TENTACLE_PILLAR_HOLE	需探查其中玄机。	2520	物品名:"硕大的泥坑"
DESCRIBE.TENTACLE_PILLAR_ARM	细小触须，滑不溜手。	2521	物品名:"小触手"
DESCRIBE.TENTACLE_GARDEN	又是一处触手聚集之地。	2522	物品名:"大触手"
DESCRIBE.TOPHAT	形制古怪的冠冕。	2523	物品名:"高礼帽" 制造描述:"最经典的帽子款式。"
DESCRIBE.TORCH	可驱散阴晦。	2524	物品名:"火炬" 制造描述:"可携带的光源。"
DESCRIBE.TRANSISTOR	此物嗡鸣作响。	2525	物品名:"电子元件" 制造描述:"仙力至上！滋滋滋！"
DESCRIBE.TRAP	此等机关倒也精巧。	2526	物品名:"陷阱" 制造描述:"捕捉小型生物。"
DESCRIBE.TRAP_TEETH	暗藏杀机的陷阱。	2527	物品名:"犬牙陷阱" 制造描述:"弹出来并咬伤任何踩到它的东西。"
DESCRIBE.TRAP_TEETH_MAXWELL	此阵凶险，当避开。	2528	single player  -- 物品名:"麦斯威尔的犬牙陷阱" 制造描述:"弹出来并咬伤任何踩到它的东西。"
DESCRIBE.TREASURECHEST.GENERIC	此箱材质不凡，可储物纳器	2531	物品名:"箱子"->默认 制造描述:"一种结实的容器。"
DESCRIBE.TREASURECHEST.BURNT	箱体焦黑，储物之能尽失	2532	物品名:"箱子"->烧焦的 制造描述:"一种结实的容器。"
DESCRIBE.TREASURECHEST_TRAP	纹密布，必是上古遗存	2534	物品名:"宝箱"
DESCRIBE.SACRED_CHEST.GENERIC	此箱隐有神念波动，似在索求何物...	2537	物品名:"远古宝箱"->默认
DESCRIBE.SACRED_CHEST.LOCKED	禁制未解，强行开启恐遭反噬	2538	物品名:"远古宝箱"->锁住了
DESCRIBE.TREECLUMP	此箱暗藏玄机，似有困阵之效...	2540	removed  -- 物品名:"远古宝箱"
DESCRIBE.TRINKET_1	灵珠已毁，灵力尽失	2541	Melted Marbles  -- 物品名:"熔化的弹珠"
DESCRIBE.TRINKET_2	此物...似是音攻法器残件？	2542	Fake Kazoo  -- 物品名:"假卡祖笛"
DESCRIBE.TRINKET_3	道之结，非常力可解	2543	Gord's Knot  -- 物品名:"戈尔迪之结"
DESCRIBE.TRINKET_4	地精傀儡？还是土遁化身	2544	Gnome  -- 物品名:"地精爷爷"
DESCRIBE.TRINKET_5	飞舟模型，徒具其形	2545	Toy Rocketship  -- 物品名:"迷你火箭"
DESCRIBE.TRINKET_6	雷击残丝，灵性已绝	2546	Frazzled Wires  -- 物品名:"烂电线"
DESCRIBE.TRINKET_7	凡俗玩物，无甚大用	2547	Ball and Cup  -- 物品名:"杯子和球"
DESCRIBE.TRINKET_8	药鼎封口之物	2548	Rubber Bung  -- 物品名:"硬化橡胶塞"
DESCRIBE.TRINKET_9	此物气息混杂，恐非善物...	2549	Mismatched Buttons  -- 物品名:"不搭的纽扣"
DESCRIBE.TRINKET_10	凡俗之物，勉强可作暗器。	2550	Dentures  -- 物品名:"二手假牙"
DESCRIBE.TRINKET_11	看似玩物，却隐含机关？	2551	Lying Robot  -- 物品名:"机器人玩偶"
DESCRIBE.TRINKET_12	似是某种妖兽残肢...	2552	Dessicated Tentacle  -- 物品名:"干瘪的触手"
DESCRIBE.TRINKET_13	此物有土灵之气，莫非是地祇化身？	2553	Gnomette  -- 物品名:"地精奶奶"
DESCRIBE.TRINKET_14	杯盏残破，可惜了...	2554	Leaky Teacup  -- 物品名:"漏水的茶杯"
DESCRIBE.TRINKET_15	此棋子上有异界气息...	2555	Pawn  -- 物品名:"白色主教"
DESCRIBE.TRINKET_16	与那白棋同源，却更显阴煞。	2556	Pawn  -- 物品名:"黑色主教"
DESCRIBE.TRINKET_17	凡铁所铸，不堪大用。	2557	Bent Spork  -- 物品名:"弯曲的叉子"
DESCRIBE.TRINKET_18	内藏玄机，需谨慎对待。	2558	Trojan Horse  -- 物品名:"玩具木马"
DESCRIBE.TRINKET_19	此陀螺灵气紊乱，难以平衡	2559	Unbalanced Top  -- 物品名:"失衡陀螺"
DESCRIBE.TRINKET_20	此挠虽俗，却合手称心意儿！	2560	Backscratcher  -- 物品名:"痒痒挠"
DESCRIBE.TRINKET_21	法器残骸，形貌尽毁	2561	Egg Beater  -- 物品名:"破搅拌器"
DESCRIBE.TRINKET_22	天蚕丝损，坚韧犹存	2562	Frayed Yarn  -- 物品名:"磨损的纱线"
DESCRIBE.TRINKET_23	凡俗器具，不若缩骨术便利	2563	Shoehorn  -- 物品名:"鞋拔子"
DESCRIBE.TRINKET_24	招财猫俑？似是东瀛修士之物	2564	Lucky Cat Jar  -- 物品名:"幸运猫扎尔"
DESCRIBE.TRINKET_25	气凝结，当以清风诀祛之	2565	Air Unfreshener  -- 物品名:"臭气制造器"
DESCRIBE.TRINKET_26	灵薯雕琢，倒也别致	2566	Potato Cup  -- 物品名:"土豆杯"
DESCRIBE.TRINKET_27	玄铁丝所制，可悬法袍	2567	Coat Hanger  -- 物品名:"钢丝衣架"
DESCRIBE.TRINKET_28	白玉战车，暗藏杀阵	2568	Rook  -- 物品名:"白色战车"
DESCRIBE.TRINKET_29	黑玉战车，煞气逼人	2569	Rook  -- 物品名:"黑色战车"
DESCRIBE.TRINKET_30	灵驹弃置，暴殄天物	2570	Knight  -- 物品名:"白色骑士"
DESCRIBE.TRINKET_31	魔驹遗落，恐生祸端	2571	Knight  -- 物品名:"黑色骑士"
DESCRIBE.TRINKET_32	此物...倒似那晶仙子所好	2572	Cubic Zirconia Ball  -- 物品名:"立方氧化锆球"
DESCRIBE.TRINKET_33	蛛纹戒，慎戴！	2573	Spider Ring  -- 物品名:"蜘蛛指环"
DESCRIBE.TRINKET_34	灵猴断爪，可炼傀儡	2574	Monkey Paw  -- 物品名:"猴爪"
DESCRIBE.TRINKET_35	空丹瓶，尚余药香	2575	Empty Elixir  -- 物品名:"空的长生不老药"
DESCRIBE.TRINKET_36	血獠牙？似是魔修之物	2576	Faux fangs  -- 物品名:"人造尖牙"
DESCRIBE.TRINKET_37	桃木断桩，镇邪效力犹存	2577	Broken Stake  -- 物品名:"断桩"
DESCRIBE.TRINKET_38	千里镜残件，灵纹已损	2578	Binoculars Griftlands trinket  -- 物品名:"双筒望远镜"
DESCRIBE.TRINKET_39	单只冰蚕丝手套，另一只恐在仇敌手中	2579	Lone Glove Griftlands trinket  -- 物品名:"单只手套"
DESCRIBE.TRINKET_40	蜗壳秤...倒是坊市商修常用之物	2580	Snail Scale Griftlands trinket  -- 物品名:"蜗牛秤"
DESCRIBE.TRINKET_41	罐中赤炎浆翻涌，当心烫伤经脉	2581	Goop Canister Hot Lava trinket  -- 物品名:"黏液罐"
DESCRIBE.TRINKET_42	机关蛇俑？似是墨门遗物	2582	Toy Cobra Hot Lava trinket  -- 物品名:"玩具眼镜蛇"
DESCRIBE.TRINKET_43	鳄蛟傀儡，腾跃之术有缺	2583	Crocodile Toy Hot Lava trinket  -- 物品名:"鳄鱼玩具"
DESCRIBE.TRINKET_44	琉璃养器已碎，灵植生机断绝	2584	Broken Terrarium ONI trinket  -- 物品名:"破碎的玻璃罐"
DESCRIBE.TRINKET_45	音匣杂响不断，恐是禁制受损	2585	Odd Radio ONI trinket  -- 物品名:"奇怪的收音机"
DESCRIBE.TRINKET_46	巽风法器残件，风符纹路犹在	2586	Hairdryer ONI trinket  -- 物品名:"损坏的吹风机"
DESCRIBE.LOST_TOY_1	琉璃灵珠，似有残存灵力...	2587	物品名:"遗失的玻璃球"
DESCRIBE.LOST_TOY_2	伤情笛，吹之可引七情波动	2588	物品名:"多愁善感的卡祖笛"
DESCRIBE.LOST_TOY_7	牵魂陀螺，转则神识恍惚	2589	物品名:"珍视的抽线陀螺"
DESCRIBE.LOST_TOY_10	幼童脱落的灵齿？	2590	物品名:"缺少的牙齿"
DESCRIBE.LOST_TOY_11	机关人偶，制作颇为精巧	2591	物品名:"珍贵的玩具机器人"
DESCRIBE.LOST_TOY_14	养心茶盏，杯底道纹犹在	2592	物品名:"妈妈最爱的茶杯"
DESCRIBE.LOST_TOY_18	木马注灵，可助童子修行	2593	物品名:"宝贵的玩具木马"
DESCRIBE.LOST_TOY_19	定神陀螺，旋转时可助入定	2594	物品名:"最爱的陀螺"
DESCRIBE.LOST_TOY_42	错组蛇俑，机关术有瑕疵	2595	物品名:"装错的玩具眼镜蛇"
DESCRIBE.LOST_TOY_43	鳄蛟玩偶，鳞片刻画入微	2596	物品名:"宠爱的鳄鱼玩具"
DESCRIBE.HALLOWEENCANDY_1	甜腻之物，恐损道基。	2597	物品名:"糖果苹果"
